model,dataset,term,metric,window_idx,n_windows,prediction_bias_mean,prediction_bias_abs_mean,prediction_bias_std
sundial,OpenElectricity_NEM_5T,long,trend_strength,15,1,-0.24148992876379405,0.24148992876379405,0.0
sundial,OpenElectricity_NEM_5T,long,trend_strength,16,1,-0.7181826697753877,0.7181826697753877,0.0
sundial,OpenElectricity_NEM_5T,long,trend_strength,17,1,0.30287763426429565,0.30287763426429565,0.0
sundial,OpenElectricity_NEM_5T,long,trend_strength,18,1,-0.8330966848205804,0.8330966848205804,0.0
sundial,OpenElectricity_NEM_5T,long,trend_strength,19,1,-0.06712124967532129,0.06712124967532129,0.0
sundial,OpenElectricity_NEM_5T,long,trend_strength,2,1,-0.5700380475067683,0.5700380475067683,0.0
sundial,OpenElectricity_NEM_5T,long,trend_strength,3,1,-0.3718225836037643,0.3718225836037643,0.0
sundial,OpenElectricity_NEM_5T,long,trend_strength,4,1,0.40665299549355605,0.40665299549355605,0.0
sundial,OpenElectricity_NEM_5T,long,trend_strength,5,1,-0.7632162466101111,0.7632162466101111,0.0
sundial,OpenElectricity_NEM_5T,long,trend_strength,6,1,-0.0635975009591481,0.0635975009591481,0.0
sundial,OpenElectricity_NEM_5T,long,trend_strength,7,1,0.22192150249114728,0.22192150249114728,0.0
sundial,OpenElectricity_NEM_5T,long,trend_strength,8,1,0.0716738008636933,0.0716738008636933,0.0
sundial,OpenElectricity_NEM_5T,long,trend_strength,9,1,0.17181611400434632,0.17181611400434632,0.0
sundial,OpenElectricity_NEM_5T,long,trend_linearity,0,1,1.2794545722379653,1.2794545722379653,0.0
sundial,OpenElectricity_NEM_5T,long,trend_linearity,1,1,-0.1900556015062429,0.1900556015062429,0.0
sundial,OpenElectricity_NEM_5T,long,trend_linearity,10,1,-0.6603519093596344,0.6603519093596344,0.0
sundial,OpenElectricity_NEM_5T,long,trend_linearity,11,1,1.0422248548595037,1.0422248548595037,0.0
sundial,OpenElectricity_NEM_5T,long,trend_linearity,12,1,0.7724164415484531,0.7724164415484531,0.0
sundial,OpenElectricity_NEM_5T,long,trend_linearity,13,1,-0.4266749492249644,0.4266749492249644,0.0
sundial,OpenElectricity_NEM_5T,long,trend_linearity,14,1,0.6811654146312887,0.6811654146312887,0.0
sundial,OpenElectricity_NEM_5T,long,trend_linearity,15,1,-0.7335080823423267,0.7335080823423267,0.0
sundial,OpenElectricity_NEM_5T,long,trend_linearity,16,1,-0.6599418789695228,0.6599418789695228,0.0
sundial,OpenElectricity_NEM_5T,long,trend_linearity,17,1,0.5595606121743237,0.5595606121743237,0.0
sundial,OpenElectricity_NEM_5T,long,trend_linearity,18,1,0.6211750475438083,0.6211750475438083,0.0
sundial,OpenElectricity_NEM_5T,long,trend_linearity,19,1,-0.37017319096780377,0.37017319096780377,0.0
sundial,OpenElectricity_NEM_5T,long,trend_linearity,2,1,-1.3432231657470095,1.3432231657470095,0.0
sundial,OpenElectricity_NEM_5T,long,trend_linearity,3,1,0.881194811382294,0.881194811382294,0.0
sundial,OpenElectricity_NEM_5T,long,trend_linearity,4,1,-0.006121326513662394,0.006121326513662394,0.0
sundial,OpenElectricity_NEM_5T,long,trend_linearity,5,1,-0.9489659167253036,0.9489659167253036,0.0
sundial,OpenElectricity_NEM_5T,long,trend_linearity,6,1,-0.008864222579639201,0.008864222579639201,0.0
sundial,OpenElectricity_NEM_5T,long,trend_linearity,7,1,-0.5752769037652314,0.5752769037652314,0.0
sundial,OpenElectricity_NEM_5T,long,trend_linearity,8,1,-0.526285475803916,0.526285475803916,0.0
sundial,OpenElectricity_NEM_5T,long,trend_linearity,9,1,-0.0842266921006985,0.0842266921006985,0.0
sundial,OpenElectricity_NEM_5T,long,seasonal_strength,0,1,0.0007017732959492262,0.0007017732959492262,0.0
sundial,OpenElectricity_NEM_5T,long,seasonal_strength,1,1,0.09713302417556047,0.09713302417556047,0.0
sundial,OpenElectricity_NEM_5T,long,seasonal_strength,10,1,0.021085001454745567,0.021085001454745567,0.0
sundial,OpenElectricity_NEM_5T,long,seasonal_strength,11,1,0.006311811309935189,0.006311811309935189,0.0
sundial,OpenElectricity_NEM_5T,long,seasonal_strength,12,1,-0.002237269427800226,0.002237269427800226,0.0
sundial,OpenElectricity_NEM_5T,long,seasonal_strength,13,1,-0.005952166395694847,0.005952166395694847,0.0
sundial,OpenElectricity_NEM_5T,long,seasonal_strength,14,1,-0.00733128034498598,0.00733128034498598,0.0
sundial,OpenElectricity_NEM_5T,long,seasonal_strength,15,1,0.0027860777162868056,0.0027860777162868056,0.0
sundial,OpenElectricity_NEM_5T,long,seasonal_strength,16,1,-0.00444728693397356,0.00444728693397356,0.0
sundial,OpenElectricity_NEM_5T,long,seasonal_strength,17,1,0.00691432805810166,0.00691432805810166,0.0
sundial,OpenElectricity_NEM_5T,long,seasonal_strength,18,1,-0.0020723883568234402,0.0020723883568234402,0.0
sundial,OpenElectricity_NEM_5T,long,seasonal_strength,19,1,0.12501357493181053,0.12501357493181053,0.0
sundial,OpenElectricity_NEM_5T,long,seasonal_strength,2,1,0.026238258897257616,0.026238258897257616,0.0
sundial,OpenElectricity_NEM_5T,long,seasonal_strength,3,1,-0.010050326879394,0.010050326879394,0.0
sundial,OpenElectricity_NEM_5T,long,seasonal_strength,4,1,0.0010694448099863862,0.0010694448099863862,0.0
sundial,OpenElectricity_NEM_5T,long,seasonal_strength,5,1,0.0022516921967193904,0.0022516921967193904,0.0
sundial,OpenElectricity_NEM_5T,long,seasonal_strength,6,1,0.017648077815384577,0.017648077815384577,0.0
sundial,OpenElectricity_NEM_5T,long,seasonal_strength,7,1,0.03282389313554801,0.03282389313554801,0.0
sundial,OpenElectricity_NEM_5T,long,seasonal_strength,8,1,0.0035876391230376115,0.0035876391230376115,0.0
sundial,OpenElectricity_NEM_5T,long,seasonal_strength,9,1,0.00814004651026301,0.00814004651026301,0.0
sundial,OpenElectricity_NEM_5T,long,seasonal_correlation,0,1,0.05235665186841032,0.05235665186841032,0.0
sundial,OpenElectricity_NEM_5T,long,seasonal_correlation,1,1,0.0660070422731236,0.0660070422731236,0.0
sundial,OpenElectricity_NEM_5T,long,seasonal_correlation,10,1,0.014210250308856365,0.014210250308856365,0.0
sundial,OpenElectricity_NEM_5T,long,seasonal_correlation,11,1,0.009991587537409918,0.009991587537409918,0.0
sundial,OpenElectricity_NEM_5T,long,seasonal_correlation,12,1,0.024632076048913154,0.024632076048913154,0.0
sundial,OpenElectricity_NEM_5T,long,seasonal_correlation,13,1,-0.013470742511575429,0.013470742511575429,0.0
sundial,OpenElectricity_NEM_5T,long,seasonal_correlation,14,1,-0.0008338694103712241,0.0008338694103712241,0.0
sundial,OpenElectricity_NEM_5T,long,seasonal_correlation,15,1,0.029363857000814342,0.029363857000814342,0.0
sundial,OpenElectricity_NEM_5T,long,seasonal_correlation,16,1,0.003915631981728618,0.003915631981728618,0.0
sundial,OpenElectricity_NEM_5T,long,seasonal_correlation,17,1,-0.0071840718940408,0.0071840718940408,0.0
sundial,OpenElectricity_NEM_5T,long,seasonal_correlation,18,1,-0.004318322906560534,0.004318322906560534,0.0
sundial,OpenElectricity_NEM_5T,long,seasonal_correlation,19,1,0.05055759254732339,0.05055759254732339,0.0
sundial,OpenElectricity_NEM_5T,long,seasonal_correlation,2,1,0.036515439422382445,0.036515439422382445,0.0
sundial,OpenElectricity_NEM_5T,long,seasonal_correlation,3,1,0.013508950265865627,0.013508950265865627,0.0
sundial,OpenElectricity_NEM_5T,long,seasonal_correlation,4,1,0.002151421137633003,0.002151421137633003,0.0
sundial,OpenElectricity_NEM_5T,long,seasonal_correlation,5,1,0.15436610387867467,0.15436610387867467,0.0
sundial,OpenElectricity_NEM_5T,long,seasonal_correlation,6,1,0.03504381441977622,0.03504381441977622,0.0
sundial,OpenElectricity_NEM_5T,long,seasonal_correlation,7,1,0.03666523593727733,0.03666523593727733,0.0
sundial,OpenElectricity_NEM_5T,long,seasonal_correlation,8,1,-0.017334995758370386,0.017334995758370386,0.0
sundial,OpenElectricity_NEM_5T,long,seasonal_correlation,9,1,0.01759475495282281,0.01759475495282281,0.0
sundial,OpenElectricity_NEM_5T,long,residual_autocorr_lag1,0,1,0.11769612977481625,0.11769612977481625,0.0
sundial,OpenElectricity_NEM_5T,long,residual_autocorr_lag1,1,1,-0.005384423972699115,0.005384423972699115,0.0
sundial,OpenElectricity_NEM_5T,long,residual_autocorr_lag1,10,1,-0.13059644010121718,0.13059644010121718,0.0
sundial,OpenElectricity_NEM_5T,long,residual_autocorr_lag1,11,1,0.35749562718697714,0.35749562718697714,0.0
sundial,OpenElectricity_NEM_5T,long,residual_autocorr_lag1,12,1,0.08535977526173177,0.08535977526173177,0.0
sundial,OpenElectricity_NEM_5T,long,residual_autocorr_lag1,13,1,0.05002049895839,0.05002049895839,0.0
sundial,OpenElectricity_NEM_5T,long,residual_autocorr_lag1,14,1,-0.05294624090489719,0.05294624090489719,0.0
sundial,OpenElectricity_NEM_5T,long,residual_autocorr_lag1,15,1,0.03616409489931871,0.03616409489931871,0.0
sundial,OpenElectricity_NEM_5T,long,residual_autocorr_lag1,16,1,0.27779820337183664,0.27779820337183664,0.0
sundial,OpenElectricity_NEM_5T,long,residual_autocorr_lag1,17,1,0.054613701645758406,0.054613701645758406,0.0
sundial,OpenElectricity_NEM_5T,long,residual_autocorr_lag1,18,1,0.8319213340625553,0.8319213340625553,0.0
sundial,OpenElectricity_NEM_5T,long,residual_autocorr_lag1,19,1,-0.007883680401307047,0.007883680401307047,0.0
sundial,OpenElectricity_NEM_5T,long,residual_autocorr_lag1,2,1,-0.2869457982304222,0.2869457982304222,0.0
sundial,OpenElectricity_NEM_5T,long,residual_autocorr_lag1,3,1,0.12953485101212903,0.12953485101212903,0.0
sundial,OpenElectricity_NEM_5T,long,residual_autocorr_lag1,4,1,-0.01318871304145619,0.01318871304145619,0.0
sundial,OpenElectricity_NEM_5T,long,residual_autocorr_lag1,5,1,0.09196892220887976,0.09196892220887976,0.0
sundial,OpenElectricity_NEM_5T,long,residual_autocorr_lag1,6,1,0.010051156012199747,0.010051156012199747,0.0
sundial,OpenElectricity_NEM_5T,long,residual_autocorr_lag1,7,1,-0.11362811554137064,0.11362811554137064,0.0
sundial,OpenElectricity_NEM_5T,long,residual_autocorr_lag1,8,1,0.12627513562902026,0.12627513562902026,0.0
sundial,OpenElectricity_NEM_5T,long,residual_autocorr_lag1,9,1,0.028793315514697992,0.028793315514697992,0.0
sundial,OpenElectricity_NEM_5T,long,spectral_entropy,0,1,-185.2424515542789,185.2424515542789,0.0
sundial,OpenElectricity_NEM_5T,long,spectral_entropy,1,1,-284.7983302755756,284.7983302755756,0.0
sundial,OpenElectricity_NEM_5T,long,spectral_entropy,10,1,172.11894244598716,172.11894244598716,0.0
sundial,OpenElectricity_NEM_5T,long,spectral_entropy,11,1,-448.2371757401261,448.2371757401261,0.0
sundial,OpenElectricity_NEM_5T,long,spectral_entropy,12,1,-19.4374066396922,19.4374066396922,0.0
sundial,OpenElectricity_NEM_5T,long,spectral_entropy,13,1,-908.7064712079027,908.7064712079027,0.0
sundial,OpenElectricity_NEM_5T,long,spectral_entropy,14,1,-470.0446206831166,470.0446206831166,0.0
sundial,OpenElectricity_NEM_5T,long,spectral_entropy,15,1,-1190.5616085725105,1190.5616085725105,0.0
sundial,OpenElectricity_NEM_5T,long,spectral_entropy,16,1,-50.05474253262582,50.05474253262582,0.0
sundial,OpenElectricity_NEM_5T,long,spectral_entropy,17,1,-1519.6821411501642,1519.6821411501642,0.0
sundial,OpenElectricity_NEM_5T,long,spectral_entropy,18,1,-285.8855597942238,285.8855597942238,0.0
sundial,OpenElectricity_NEM_5T,long,spectral_entropy,19,1,-699.4924783877186,699.4924783877186,0.0
sundial,OpenElectricity_NEM_5T,long,spectral_entropy,2,1,497.3876104211304,497.3876104211304,0.0
sundial,OpenElectricity_NEM_5T,long,spectral_entropy,3,1,-341.92772311548833,341.92772311548833,0.0
sundial,OpenElectricity_NEM_5T,long,spectral_entropy,4,1,137.62610713698177,137.62610713698177,0.0
sundial,OpenElectricity_NEM_5T,long,spectral_entropy,5,1,-196.05291945984754,196.05291945984754,0.0
sundial,OpenElectricity_NEM_5T,long,spectral_entropy,6,1,418.1406794327895,418.1406794327895,0.0
sundial,OpenElectricity_NEM_5T,long,spectral_entropy,7,1,39.914987524288335,39.914987524288335,0.0
sundial,OpenElectricity_NEM_5T,long,spectral_entropy,8,1,189.6967616499287,189.6967616499287,0.0
sundial,OpenElectricity_NEM_5T,long,spectral_entropy,9,1,-805.2502953203839,805.2502953203839,0.0
sundial,Port_Activity_D,long,trend_strength,0,1,0.9187492711793475,0.9187492711793475,0.0
sundial,Port_Activity_D,long,trend_strength,1,1,0.2283018372851334,0.2283018372851334,0.0
sundial,Port_Activity_D,long,trend_strength,2,1,0.5713402157569044,0.5713402157569044,0.0
sundial,Port_Activity_D,long,trend_linearity,0,1,8.223151982800553,8.223151982800553,0.0
sundial,Port_Activity_D,long,trend_linearity,1,1,2.439528724975001,2.439528724975001,0.0
sundial,Port_Activity_D,long,trend_linearity,2,1,0.15201279814224408,0.15201279814224408,0.0
sundial,Port_Activity_D,long,seasonal_strength,0,1,0.1560532345810705,0.1560532345810705,0.0
sundial,Port_Activity_D,long,seasonal_strength,1,1,0.1926269096849214,0.1926269096849214,0.0
sundial,Port_Activity_D,long,seasonal_strength,2,1,0.12230933467336319,0.12230933467336319,0.0
sundial,Port_Activity_D,long,seasonal_correlation,0,1,0.13004598447786062,0.13004598447786062,0.0
sundial,Port_Activity_D,long,seasonal_correlation,1,1,-0.067064256533193,0.067064256533193,0.0
sundial,Port_Activity_D,long,seasonal_correlation,2,1,0.0440531739555071,0.0440531739555071,0.0
sundial,Port_Activity_D,long,residual_autocorr_lag1,0,1,-0.024427679918478405,0.024427679918478405,0.0
sundial,Port_Activity_D,long,residual_autocorr_lag1,1,1,-0.009359418446954496,0.009359418446954496,0.0
sundial,Port_Activity_D,long,residual_autocorr_lag1,2,1,-0.0576324730087091,0.0576324730087091,0.0
sundial,Port_Activity_D,long,spectral_entropy,0,1,-1272.9898556734242,1272.9898556734242,0.0
sundial,Port_Activity_D,long,spectral_entropy,1,1,-1260.0329754135755,1260.0329754135755,0.0
sundial,Port_Activity_D,long,spectral_entropy,2,1,-1399.0006531490435,1399.0006531490435,0.0
sundial,Supply_Chain_Customer_D,long,trend_strength,0,1,0.5181196237064298,0.5181196237064298,0.0
sundial,Supply_Chain_Customer_D,long,trend_strength,1,1,0.6100008339157921,0.6100008339157921,0.0
sundial,Supply_Chain_Customer_D,long,trend_strength,2,1,0.49064905759246896,0.49064905759246896,0.0
sundial,Supply_Chain_Customer_D,long,trend_linearity,0,1,-62.546808854296074,62.546808854296074,0.0
sundial,Supply_Chain_Customer_D,long,trend_linearity,1,1,-69.82392402245934,69.82392402245934,0.0
sundial,Supply_Chain_Customer_D,long,trend_linearity,2,1,11.749595770842909,11.749595770842909,0.0
sundial,Supply_Chain_Customer_D,long,seasonal_strength,0,1,0.25444055429076806,0.25444055429076806,0.0
sundial,Supply_Chain_Customer_D,long,seasonal_strength,1,1,0.27604034315196646,0.27604034315196646,0.0
sundial,Supply_Chain_Customer_D,long,seasonal_strength,2,1,0.18371559006965088,0.18371559006965088,0.0
sundial,Supply_Chain_Customer_D,long,seasonal_correlation,0,1,0.07686842146504591,0.07686842146504591,0.0
sundial,Supply_Chain_Customer_D,long,seasonal_correlation,1,1,0.04577143351902624,0.04577143351902624,0.0
sundial,Supply_Chain_Customer_D,long,seasonal_correlation,2,1,0.05553692278949618,0.05553692278949618,0.0
sundial,Supply_Chain_Customer_D,long,residual_autocorr_lag1,0,1,0.2185843389731965,0.2185843389731965,0.0
sundial,Supply_Chain_Customer_D,long,residual_autocorr_lag1,1,1,0.04623528177914861,0.04623528177914861,0.0
sundial,Supply_Chain_Customer_D,long,residual_autocorr_lag1,2,1,0.1749073643436838,0.1749073643436838,0.0
sundial,Supply_Chain_Customer_D,long,spectral_entropy,0,1,-866.5891020787803,866.5891020787803,0.0
sundial,Supply_Chain_Customer_D,long,spectral_entropy,1,1,-646.2891538703889,646.2891538703889,0.0
sundial,Supply_Chain_Customer_D,long,spectral_entropy,2,1,-501.5124388593076,501.5124388593076,0.0
sundial,Supply_Chain_Location_D,long,trend_strength,0,1,0.5060656229347666,0.5060656229347666,0.0
sundial,Supply_Chain_Location_D,long,trend_strength,1,1,0.589941202334858,0.589941202334858,0.0
sundial,Supply_Chain_Location_D,long,trend_strength,2,1,0.7087534755158815,0.7087534755158815,0.0
sundial,Supply_Chain_Location_D,long,trend_linearity,0,1,-30.805568467466486,30.805568467466486,0.0
sundial,Supply_Chain_Location_D,long,trend_linearity,1,1,-20.866125873972486,20.866125873972486,0.0
sundial,Supply_Chain_Location_D,long,trend_linearity,2,1,18.17231000743962,18.17231000743962,0.0
sundial,Supply_Chain_Location_D,long,seasonal_strength,0,1,0.27498137604016315,0.27498137604016315,0.0
sundial,Supply_Chain_Location_D,long,seasonal_strength,1,1,0.2647623334063739,0.2647623334063739,0.0
sundial,Supply_Chain_Location_D,long,seasonal_strength,2,1,0.39169865950596283,0.39169865950596283,0.0
sundial,Supply_Chain_Location_D,long,seasonal_correlation,0,1,0.13413939869240987,0.13413939869240987,0.0
sundial,Supply_Chain_Location_D,long,seasonal_correlation,1,1,0.13216599071908885,0.13216599071908885,0.0
sundial,Supply_Chain_Location_D,long,seasonal_correlation,2,1,0.15385762219589472,0.15385762219589472,0.0
sundial,Supply_Chain_Location_D,long,residual_autocorr_lag1,0,1,0.041591247367950696,0.041591247367950696,0.0
sundial,Supply_Chain_Location_D,long,residual_autocorr_lag1,1,1,0.1474468582510747,0.1474468582510747,0.0
sundial,Supply_Chain_Location_D,long,residual_autocorr_lag1,2,1,0.163567175886148,0.163567175886148,0.0
sundial,Supply_Chain_Location_D,long,spectral_entropy,0,1,-829.2695061846835,829.2695061846835,0.0
sundial,Supply_Chain_Location_D,long,spectral_entropy,1,1,-790.2657752399346,790.2657752399346,0.0
sundial,Supply_Chain_Location_D,long,spectral_entropy,2,1,-662.67238491631,662.67238491631,0.0
sundial,traffic,long,trend_strength,0,1,0.016891580015490293,0.016891580015490293,0.0
sundial,traffic,long,trend_strength,1,1,-0.006843874527940774,0.006843874527940774,0.0
sundial,traffic,long,trend_strength,10,1,-0.2155471792131166,0.2155471792131166,0.0
sundial,traffic,long,trend_strength,11,1,-0.10443043206434138,0.10443043206434138,0.0
sundial,traffic,long,trend_strength,12,1,-0.27226596367739264,0.27226596367739264,0.0
sundial,traffic,long,trend_strength,13,1,-0.20462133237927488,0.20462133237927488,0.0
sundial,traffic,long,trend_strength,14,1,-0.1377121818460646,0.1377121818460646,0.0
sundial,traffic,long,trend_strength,2,1,0.1167046212216408,0.1167046212216408,0.0
sundial,traffic,long,trend_strength,3,1,-0.14229908925737073,0.14229908925737073,0.0
sundial,traffic,long,trend_strength,4,1,0.1416147233378415,0.1416147233378415,0.0
sundial,traffic,long,trend_strength,5,1,-0.0621003395871397,0.0621003395871397,0.0
sundial,traffic,long,trend_strength,6,1,-0.32992205193448093,0.32992205193448093,0.0
sundial,traffic,long,trend_strength,7,1,-0.1459394358812264,0.1459394358812264,0.0
sundial,traffic,long,trend_strength,8,1,0.05463282714977849,0.05463282714977849,0.0
sundial,traffic,long,trend_strength,9,1,0.052074147712366625,0.052074147712366625,0.0
sundial,traffic,long,trend_linearity,0,1,5.126969909840253e-06,5.126969909840253e-06,0.0
sundial,traffic,long,trend_linearity,1,1,6.086082996074688e-06,6.086082996074688e-06,0.0
sundial,traffic,long,trend_linearity,10,1,-1.5200602993716284e-06,1.5200602993716284e-06,0.0
sundial,traffic,long,trend_linearity,11,1,-5.0640293307277025e-06,5.0640293307277025e-06,0.0
sundial,traffic,long,trend_linearity,12,1,8.90094166782959e-06,8.90094166782959e-06,0.0
sundial,traffic,long,trend_linearity,13,1,-7.654974099753387e-07,7.654974099753387e-07,0.0
sundial,traffic,long,trend_linearity,14,1,-5.367163893217519e-06,5.367163893217519e-06,0.0
sundial,traffic,long,trend_linearity,2,1,-1.3003703224226641e-06,1.3003703224226641e-06,0.0
sundial,traffic,long,trend_linearity,3,1,-2.2281932287896027e-07,2.2281932287896027e-07,0.0
sundial,traffic,long,trend_linearity,4,1,-6.546318901661959e-06,6.546318901661959e-06,0.0
sundial,traffic,long,trend_linearity,5,1,-4.984884278831933e-07,4.984884278831933e-07,0.0
sundial,traffic,long,trend_linearity,6,1,5.178771418429402e-08,5.178771418429402e-08,0.0
sundial,traffic,long,trend_linearity,7,1,4.003901581889806e-07,4.003901581889806e-07,0.0
sundial,traffic,long,trend_linearity,8,1,-1.6165163551929848e-06,1.6165163551929848e-06,0.0
sundial,traffic,long,trend_linearity,9,1,-2.7621743128775435e-06,2.7621743128775435e-06,0.0
sundial,traffic,long,seasonal_strength,0,1,0.0357400367520172,0.0357400367520172,0.0
sundial,traffic,long,seasonal_strength,1,1,0.025557212317931066,0.025557212317931066,0.0
sundial,traffic,long,seasonal_strength,10,1,-0.0006374779008534448,0.0006374779008534448,0.0
sundial,traffic,long,seasonal_strength,11,1,-0.0002487379032748427,0.0002487379032748427,0.0
sundial,traffic,long,seasonal_strength,12,1,0.014557491733581784,0.014557491733581784,0.0
sundial,traffic,long,seasonal_strength,13,1,0.014297875414891359,0.014297875414891359,0.0
sundial,traffic,long,seasonal_strength,14,1,-0.002389167664758385,0.002389167664758385,0.0
sundial,traffic,long,seasonal_strength,2,1,0.03974668629576028,0.03974668629576028,0.0
sundial,traffic,long,seasonal_strength,3,1,0.047933145926357335,0.047933145926357335,0.0
sundial,traffic,long,seasonal_strength,4,1,0.025651222750626368,0.025651222750626368,0.0
sundial,traffic,long,seasonal_strength,5,1,0.00804617356099635,0.00804617356099635,0.0
sundial,traffic,long,seasonal_strength,6,1,0.009320830205232222,0.009320830205232222,0.0
sundial,traffic,long,seasonal_strength,7,1,-0.007485710922635169,0.007485710922635169,0.0
sundial,traffic,long,seasonal_strength,8,1,0.038518773028190956,0.038518773028190956,0.0
sundial,traffic,long,seasonal_strength,9,1,0.024633137115274373,0.024633137115274373,0.0
sundial,traffic,long,seasonal_correlation,0,1,0.013271158291405238,0.013271158291405238,0.0
sundial,traffic,long,seasonal_correlation,1,1,0.016345362653839013,0.016345362653839013,0.0
sundial,traffic,long,seasonal_correlation,10,1,0.014939022355172193,0.014939022355172193,0.0
sundial,traffic,long,seasonal_correlation,11,1,0.00027930578901558256,0.00027930578901558256,0.0
sundial,traffic,long,seasonal_correlation,12,1,0.022036698669894994,0.022036698669894994,0.0
sundial,traffic,long,seasonal_correlation,13,1,0.020043860255051782,0.020043860255051782,0.0
sundial,traffic,long,seasonal_correlation,14,1,0.01939413464255557,0.01939413464255557,0.0
sundial,traffic,long,seasonal_correlation,2,1,0.02315726090169734,0.02315726090169734,0.0
sundial,traffic,long,seasonal_correlation,3,1,0.018592769410612053,0.018592769410612053,0.0
sundial,traffic,long,seasonal_correlation,4,1,-0.0018592292800955201,0.0018592292800955201,0.0
sundial,traffic,long,seasonal_correlation,5,1,0.011577636977502803,0.011577636977502803,0.0
sundial,traffic,long,seasonal_correlation,6,1,0.03426442986977685,0.03426442986977685,0.0
sundial,traffic,long,seasonal_correlation,7,1,0.01342834014969796,0.01342834014969796,0.0
sundial,traffic,long,seasonal_correlation,8,1,0.0013101598035027973,0.0013101598035027973,0.0
sundial,traffic,long,seasonal_correlation,9,1,0.016492650747011006,0.016492650747011006,0.0
sundial,traffic,long,residual_autocorr_lag1,0,1,0.20828874760441463,0.20828874760441463,0.0
sundial,traffic,long,residual_autocorr_lag1,1,1,-0.01249043956102569,0.01249043956102569,0.0
sundial,traffic,long,residual_autocorr_lag1,10,1,0.21191814501385398,0.21191814501385398,0.0
sundial,traffic,long,residual_autocorr_lag1,11,1,0.2088223407229618,0.2088223407229618,0.0
sundial,traffic,long,residual_autocorr_lag1,12,1,0.15489259976489145,0.15489259976489145,0.0
sundial,traffic,long,residual_autocorr_lag1,13,1,0.21671927443719718,0.21671927443719718,0.0
sundial,traffic,long,residual_autocorr_lag1,14,1,0.223065935916548,0.223065935916548,0.0
sundial,traffic,long,residual_autocorr_lag1,2,1,0.173941637209732,0.173941637209732,0.0
sundial,traffic,long,residual_autocorr_lag1,3,1,0.11379120502000795,0.11379120502000795,0.0
sundial,traffic,long,residual_autocorr_lag1,4,1,0.1177628515599991,0.1177628515599991,0.0
sundial,traffic,long,residual_autocorr_lag1,5,1,0.16493069132865534,0.16493069132865534,0.0
sundial,traffic,long,residual_autocorr_lag1,6,1,0.24125939431057875,0.24125939431057875,0.0
sundial,traffic,long,residual_autocorr_lag1,7,1,0.2653047202043638,0.2653047202043638,0.0
sundial,traffic,long,residual_autocorr_lag1,8,1,0.3582482716211671,0.3582482716211671,0.0
sundial,traffic,long,residual_autocorr_lag1,9,1,0.2513668886870274,0.2513668886870274,0.0
sundial,traffic,long,spectral_entropy,0,1,-1396.7561023023475,1396.7561023023475,0.0
sundial,traffic,long,spectral_entropy,1,1,-1136.5782193792006,1136.5782193792006,0.0
sundial,traffic,long,spectral_entropy,10,1,-779.8006300737202,779.8006300737202,0.0
sundial,traffic,long,spectral_entropy,11,1,-607.7438646821183,607.7438646821183,0.0
sundial,traffic,long,spectral_entropy,12,1,-759.4919481222662,759.4919481222662,0.0
sundial,traffic,long,spectral_entropy,13,1,-788.93653370432,788.93653370432,0.0
sundial,traffic,long,spectral_entropy,14,1,-743.3384824869131,743.3384824869131,0.0
sundial,traffic,long,spectral_entropy,2,1,-1707.973789358645,1707.973789358645,0.0
sundial,traffic,long,spectral_entropy,3,1,-1189.1994684083988,1189.1994684083988,0.0
sundial,traffic,long,spectral_entropy,4,1,-824.5197353971544,824.5197353971544,0.0
sundial,traffic,long,spectral_entropy,5,1,-850.2329062293497,850.2329062293497,0.0
sundial,traffic,long,spectral_entropy,6,1,-1085.6310052116748,1085.6310052116748,0.0
sundial,traffic,long,spectral_entropy,7,1,-834.9078044462835,834.9078044462835,0.0
sundial,traffic,long,spectral_entropy,8,1,-1186.2179227909842,1186.2179227909842,0.0
sundial,traffic,long,spectral_entropy,9,1,-1074.9181618948373,1074.9181618948373,0.0
sundial,Water_Quality_Darwin_15T,long,trend_strength,0,1,-0.30913109063215227,0.30913109063215227,0.0
sundial,Water_Quality_Darwin_15T,long,trend_strength,1,1,0.01927995964890772,0.01927995964890772,0.0
sundial,Water_Quality_Darwin_15T,long,trend_strength,10,1,0.3167745365800547,0.3167745365800547,0.0
sundial,Water_Quality_Darwin_15T,long,trend_strength,11,1,-0.3955831959690569,0.3955831959690569,0.0
sundial,Water_Quality_Darwin_15T,long,trend_strength,12,1,0.6042903212865287,0.6042903212865287,0.0
sundial,Water_Quality_Darwin_15T,long,trend_strength,13,1,-0.06529766922775815,0.06529766922775815,0.0
sundial,Water_Quality_Darwin_15T,long,trend_strength,14,1,0.5104413083625133,0.5104413083625133,0.0
sundial,Water_Quality_Darwin_15T,long,trend_strength,15,1,0.28182763571628944,0.28182763571628944,0.0
sundial,Water_Quality_Darwin_15T,long,trend_strength,2,1,-0.5371168599913458,0.5371168599913458,0.0
sundial,Water_Quality_Darwin_15T,long,trend_strength,3,1,-0.24662195649230223,0.24662195649230223,0.0
sundial,Water_Quality_Darwin_15T,long,trend_strength,4,1,-0.26221270895466653,0.26221270895466653,0.0
sundial,Water_Quality_Darwin_15T,long,trend_strength,5,1,0.09525397223302223,0.09525397223302223,0.0
sundial,Water_Quality_Darwin_15T,long,trend_strength,6,1,-0.16800923701293513,0.16800923701293513,0.0
sundial,Water_Quality_Darwin_15T,long,trend_strength,7,1,-0.13961776111004842,0.13961776111004842,0.0
