model,dataset,missing_ratio,imputation_method_norm,relative_smape_gain,score_full,score_decile
kairos23m,Port_Activity_D,0.1,gp_rbf,0.0019071590931325,0.6112668502011914,7
kairos23m,Port_Activity_D,0.1,saits,0.0046570626134282,0.6297160824277757,7
kairos23m,Port_Activity_D,0.2,mean,-0.0456776570068439,0.4685139290331858,3
kairos23m,Port_Activity_D,0.2,forward,-0.066959344111594,0.7374844276986959,8
kairos23m,Port_Activity_D,0.2,linear,-0.0073419481265984,0.7604859343412484,9
kairos23m,Port_Activity_D,0.2,gp_rbf,0.029107566457344,0.4704768551885566,4
kairos23m,Port_Activity_D,0.2,saits,0.1000676829626466,0.4382422559998389,3
kairos23m,Port_Activity_D,0.3,mean,-0.0386768830615951,0.4749553753226394,4
kairos23m,Port_Activity_D,0.3,forward,0.1094720875666471,0.39732861612975,2
kairos23m,Port_Activity_D,0.3,linear,0.0483442274100017,0.4345095193353379,3
kairos23m,Port_Activity_D,0.3,gp_rbf,-0.0518356611882166,0.4629171886845084,3
kairos23m,Port_Activity_D,0.3,saits,0.0948253689398353,0.4015077680209741,2
kairos23m,Supply_Chain_Customer_D,0.1,mean,-0.0486626952974746,0.4615768972060104,3
kairos23m,Supply_Chain_Customer_D,0.1,forward,-0.0125100743059975,0.7508206890497742,9
kairos23m,Supply_Chain_Customer_D,0.1,linear,0.0196046301290599,0.8952406432583503,9
kairos23m,Supply_Chain_Customer_D,0.1,gp_rbf,-0.0323840006604136,0.5401287525625887,6
kairos23m,Supply_Chain_Customer_D,0.1,saits,-0.0328398835718747,0.5214316473320552,5
kairos23m,Supply_Chain_Customer_D,0.2,mean,-0.0833922025642578,0.845500524910994,9
kairos23m,Supply_Chain_Customer_D,0.2,forward,0.0814401217539784,1.631722653093907,10
kairos23m,Supply_Chain_Customer_D,0.2,linear,0.0305162882547403,0.560364804776158,6
kairos23m,Supply_Chain_Customer_D,0.2,gp_rbf,-0.005169469138317,1.1065543950656256,10
kairos23m,Supply_Chain_Customer_D,0.2,saits,0.0084399730297937,0.980394515918934,10
kairos23m,Supply_Chain_Customer_D,0.3,mean,-0.0681840755798117,0.9370389421111162,9
kairos23m,Supply_Chain_Customer_D,0.3,forward,0.0044140965272289,2.144306884375016,10
kairos23m,Supply_Chain_Customer_D,0.3,linear,-0.0647408311400492,1.4364799464980076,10
kairos23m,Supply_Chain_Customer_D,0.3,gp_rbf,0.0580755496031885,0.7020465236932645,8
kairos23m,Supply_Chain_Customer_D,0.3,saits,-0.0643272667489001,0.5068364236236302,5
kairos23m,Supply_Chain_Location_D,0.1,mean,-0.0213681521541633,0.4176627557163599,2
kairos23m,Supply_Chain_Location_D,0.1,forward,0.1307471555403445,0.5740751282595409,6
kairos23m,Supply_Chain_Location_D,0.1,linear,-0.0126918104494666,0.4555992506813175,3
kairos23m,Supply_Chain_Location_D,0.1,gp_rbf,-0.0036549457739346,0.3227656588519212,1
kairos23m,Supply_Chain_Location_D,0.1,saits,-0.0072106746580215,0.4786854080076017,4
kairos23m,Supply_Chain_Location_D,0.2,mean,-0.0180406274197733,0.7176073483168396,8
kairos23m,Supply_Chain_Location_D,0.2,forward,0.0017001709042591,0.5968781818808684,7
kairos23m,Supply_Chain_Location_D,0.2,linear,-0.0283868565109451,0.4913110726867701,4
kairos23m,Supply_Chain_Location_D,0.2,gp_rbf,-0.0008277900388122,0.6544050604037697,8
kairos23m,Supply_Chain_Location_D,0.2,saits,-0.0112776500265957,0.581429238122004,7
kairos23m,Supply_Chain_Location_D,0.3,mean,-0.0349004378427998,0.9733697253930124,9
kairos23m,Supply_Chain_Location_D,0.3,forward,0.1143498191666434,0.7166200429236992,8
kairos23m,Supply_Chain_Location_D,0.3,linear,0.0361384014098031,0.645185482377705,8
kairos23m,Supply_Chain_Location_D,0.3,gp_rbf,-0.0157301569117482,0.7827838499877037,9
kairos23m,Supply_Chain_Location_D,0.3,saits,-0.0151831912863063,0.76587915698751,9
kairos23m,Water_Quality_Darwin_15T,0.1,mean,0.0085230756896273,1.0096782083548292,10
kairos23m,Water_Quality_Darwin_15T,0.1,forward,0.0520321075654586,0.3404853386228267,1
kairos23m,Water_Quality_Darwin_15T,0.1,linear,0.0118416875460797,0.56703828061595,6
kairos23m,Water_Quality_Darwin_15T,0.1,gp_rbf,0.0453054107792147,0.4694550364361012,4
kairos23m,Water_Quality_Darwin_15T,0.1,saits,0.0388332416394981,0.4857833596367995,4
kairos23m,Water_Quality_Darwin_15T,0.2,mean,0.2905952176358798,1.426118048041592,10
kairos23m,Water_Quality_Darwin_15T,0.2,forward,0.0114553884024412,0.412708809052592,2
kairos23m,Water_Quality_Darwin_15T,0.2,linear,-0.0141770595008978,0.2763627299960773,1
kairos23m,Water_Quality_Darwin_15T,0.2,gp_rbf,0.0100952049066624,0.4387724613916743,3
kairos23m,Water_Quality_Darwin_15T,0.2,saits,0.0066464658617983,0.3688887913422738,1
kairos23m,Water_Quality_Darwin_15T,0.3,mean,0.2418879022595693,1.850280798254324,10
kairos23m,Water_Quality_Darwin_15T,0.3,forward,0.0572077109459531,0.6117523312225548,7
kairos23m,Water_Quality_Darwin_15T,0.3,linear,0.0193216478173133,0.3725603343979002,2
kairos23m,Water_Quality_Darwin_15T,0.3,gp_rbf,0.0398764137581916,0.4830023053875985,4
kairos23m,Water_Quality_Darwin_15T,0.3,saits,0.0359553045143475,0.413839984149239,2
kairos23m,azure2019_U_5T,0.1,mean,-0.0068741198851025,0.5318557646152194,5
kairos23m,azure2019_U_5T,0.1,forward,0.0148702746133465,0.4601197325380644,3
kairos23m,azure2019_U_5T,0.1,linear,-0.0317931793806355,0.642797108130717,8
kairos23m,azure2019_U_5T,0.1,gp_rbf,-0.001563013612937,0.6416850898121201,8
kairos23m,azure2019_U_5T,0.1,saits,-0.0781322382158963,0.6026725878813105,7
kairos23m,azure2019_U_5T,0.2,mean,-0.0273394884358356,0.4608939152278442,3
kairos23m,azure2019_U_5T,0.2,forward,-0.0315886722764453,0.5176079708143559,5
kairos23m,azure2019_U_5T,0.2,linear,-0.0425475736159071,0.5028435829519863,5
kairos23m,azure2019_U_5T,0.2,gp_rbf,0.2130974990405869,0.550295772088835,6
kairos23m,azure2019_U_5T,0.2,saits,-0.2242851809139827,0.5667175252013279,6
kairos23m,azure2019_U_5T,0.3,mean,-0.0613868626969616,0.5029974343316,5
kairos23m,azure2019_U_5T,0.3,forward,0.0386265478887681,0.7756604960142292,9
kairos23m,azure2019_U_5T,0.3,linear,0.0390488193978097,0.5278805394767347,5
kairos23m,azure2019_U_5T,0.3,gp_rbf,0.0077383267133618,0.3541855157010403,1
kairos23m,azure2019_U_5T,0.3,saits,-0.1107869864037828,0.7114945484705565,8
kairos23m,current_velocity_15T,0.1,mean,0.1075902218895563,1.0414296198706812,10
kairos23m,current_velocity_15T,0.1,forward,0.0283725727930124,0.6045617046187778,7
kairos23m,current_velocity_15T,0.1,linear,-0.0020318482960836,0.6340759958919844,7
kairos23m,current_velocity_15T,0.1,gp_rbf,0.0014521486851792,0.6097172961476934,7
kairos23m,current_velocity_15T,0.1,saits,0.0235442944011085,0.6582572020101217,8
kairos23m,current_velocity_15T,0.2,mean,0.1015552991828378,1.1475809029721291,10
kairos23m,current_velocity_15T,0.2,forward,0.0122739040066314,0.5054295593843612,5
kairos23m,current_velocity_15T,0.2,linear,0.0350953716820181,0.5345863736698632,6
kairos23m,current_velocity_15T,0.2,gp_rbf,0.0010142616775023,0.5273803833808309,5
kairos23m,current_velocity_15T,0.2,saits,0.0617197213854024,0.4425069569211386,3
kairos23m,current_velocity_15T,0.3,mean,0.744899463060678,1.3211612943307074,10
kairos23m,current_velocity_15T,0.3,forward,-0.0069944388427348,0.4990476756448258,4
kairos23m,current_velocity_15T,0.3,linear,0.0165952448703119,0.4816888343356032,4
kairos23m,current_velocity_15T,0.3,gp_rbf,-0.048927899812566,0.4802269340855821,4
kairos23m,current_velocity_15T,0.3,saits,0.0784586346400094,0.4432343107386945,3
kairos23m,current_velocity_20T,0.1,mean,0.0163531227629782,0.3897886205888665,2
kairos23m,current_velocity_20T,0.1,forward,0.0497001353452784,0.3448123759466391,1
kairos23m,current_velocity_20T,0.1,linear,0.0324850337909401,0.4632278791433135,3
kairos23m,current_velocity_20T,0.1,gp_rbf,0.030636716309245,0.3683211840652108,1
kairos23m,current_velocity_20T,0.1,saits,0.0162996107851289,0.5551973270750629,6
kairos23m,current_velocity_20T,0.2,mean,-0.0099821636088314,0.3617363784454271,1
kairos23m,current_velocity_20T,0.2,forward,0.0393072118569285,0.6100519190659043,7
kairos23m,current_velocity_20T,0.2,linear,-0.0052428991275253,0.2702663191540812,1
kairos23m,current_velocity_20T,0.2,gp_rbf,0.0024032971128541,0.2853389356555497,1
kairos23m,current_velocity_20T,0.2,saits,-0.0203529327814351,0.2757306661521722,1
kairos23m,current_velocity_20T,0.3,mean,-0.021005223141251,0.5936496713428409,7
kairos23m,current_velocity_20T,0.3,forward,0.0215991321626796,0.6524212776474012,8
kairos23m,current_velocity_20T,0.3,linear,0.0439226008259098,0.2658082887812076,1
kairos23m,current_velocity_20T,0.3,gp_rbf,0.03694860578608,0.5024023070507294,5
kairos23m,current_velocity_20T,0.3,saits,0.0040313971268682,0.271329069731046,1
kairos23m,current_velocity_5T,0.1,mean,0.1094411619525657,0.4395017695857126,3
kairos23m,current_velocity_5T,0.1,forward,-0.0013213805694981,0.4901108226435078,4
kairos23m,current_velocity_5T,0.1,linear,0.0083155910269524,0.6146102304533969,7
kairos23m,current_velocity_5T,0.1,gp_rbf,0.0935515141423033,0.4247880803341576,2
kairos23m,current_velocity_5T,0.1,saits,0.0496114286224041,0.5119405877205342,5
kairos23m,current_velocity_5T,0.2,mean,0.3176111966838738,0.8508639009871602,9
kairos23m,current_velocity_5T,0.2,forward,-0.030383204082118,0.6858867316864289,8
kairos23m,current_velocity_5T,0.2,linear,0.0624606001855509,0.4144466282311241,2
kairos23m,current_velocity_5T,0.2,gp_rbf,0.2767692003473131,0.7622088236105675,9
kairos23m,current_velocity_5T,0.2,saits,0.194097982134786,0.4687555170116284,3
kairos23m,current_velocity_5T,0.3,mean,0.3495384274567643,0.9678652181489232,9
kairos23m,current_velocity_5T,0.3,forward,0.0410601821014821,0.8936924062565789,9
kairos23m,current_velocity_5T,0.3,linear,0.0545653977448439,0.423994528187334,2
kairos23m,current_velocity_5T,0.3,gp_rbf,0.3294608767276447,0.8572034874120895,9
kairos23m,current_velocity_5T,0.3,saits,0.2054986529723816,0.47447229160569,4
kairos23m,current_velocity_H,0.1,mean,-0.0193775584154068,0.563871113104846,6
kairos23m,current_velocity_H,0.1,forward,-0.0101061541269228,0.43343286270431,3
kairos23m,current_velocity_H,0.1,linear,-0.0120591017653119,0.5005491524988711,5
kairos23m,current_velocity_H,0.1,gp_rbf,-0.017818567075778,0.5913829082131298,7
kairos23m,current_velocity_H,0.1,saits,-0.0116456391332751,0.6346238279700821,8
kairos23m,current_velocity_H,0.2,mean,-0.0170940500614063,0.2480666309401427,1
kairos23m,current_velocity_H,0.2,forward,-0.0064950028521123,0.3034882659740716,1
kairos23m,current_velocity_H,0.2,linear,-0.0128572359018802,0.3865804834229089,2
kairos23m,current_velocity_H,0.2,gp_rbf,0.0081106397019344,0.3198974227977602,1
kairos23m,current_velocity_H,0.2,saits,-0.0067329635872961,0.4638087437355662,3
kairos23m,current_velocity_H,0.3,mean,0.0507831958118471,0.9244839842444698,9
kairos23m,current_velocity_H,0.3,forward,0.0548893340692107,0.8407491092685458,9
kairos23m,current_velocity_H,0.3,linear,0.0280761432474584,0.7870439540315181,9
kairos23m,current_velocity_H,0.3,gp_rbf,0.0575671017864715,0.612395801968539,7
kairos23m,current_velocity_H,0.3,saits,0.0005353221123794,0.2618275523357565,1
kairos23m,electricity,0.1,mean,0.0282758821824048,0.52406289615835,5
kairos23m,electricity,0.1,forward,0.0459154532820711,0.5371019849120592,6
kairos23m,electricity,0.1,linear,0.009730312897267,0.5425210933168745,6
kairos23m,electricity,0.1,gp_rbf,0.0446388174199857,0.5588701393740179,6
kairos23m,electricity,0.1,saits,0.0273143282864701,0.6672590196229052,8
kairos23m,electricity,0.2,mean,-0.0045862098096222,0.3392070589333356,1
kairos23m,electricity,0.2,forward,0.0003552189322286,0.4430634872561672,3
kairos23m,electricity,0.2,linear,0.0619475260790427,0.3555049611795203,1
kairos23m,electricity,0.2,gp_rbf,0.0220513215092311,0.3650657424599572,1
kairos23m,electricity,0.2,saits,-0.0331793141944464,0.6399410093676745,8
kairos23m,electricity,0.3,mean,0.0922757591941799,0.5205062405682048,5
kairos23m,electricity,0.3,forward,0.1931452452503521,0.3966455870409979,2
kairos23m,electricity,0.3,linear,0.1587802853794054,0.4299237375603872,2
kairos23m,electricity,0.3,gp_rbf,0.1334202942478209,0.389529629464296,2
kairos23m,electricity,0.3,saits,-0.0013349196201865,0.4638287171229886,3
kairos23m,exchange_rate,0.1,mean,-0.066857134573715,0.5694772021667095,6
kairos23m,exchange_rate,0.1,forward,0.012371792089258,0.6025011265996966,7
kairos23m,exchange_rate,0.1,linear,0.0117476297684925,0.5800184939498504,7
kairos23m,exchange_rate,0.1,gp_rbf,0.0109818248524267,0.5732540763424417,6
kairos23m,exchange_rate,0.1,saits,0.0298890103099121,0.6134150109979272,7
kairos23m,exchange_rate,0.2,mean,-0.2135259510445794,0.5271884952357523,5
kairos23m,exchange_rate,0.2,forward,0.034547513631617,0.5402374572539203,6
kairos23m,exchange_rate,0.2,linear,0.0424935023846923,0.5088063771373643,5
kairos23m,exchange_rate,0.2,gp_rbf,-0.0540365093691299,0.5205324801861552,5
kairos23m,exchange_rate,0.2,saits,-0.0826909772942999,0.6456593777588681,8
kairos23m,exchange_rate,0.3,mean,0.2361484549507083,0.7005718779410758,8
kairos23m,exchange_rate,0.3,forward,-0.0001462266281927,0.4904310586739748,4
kairos23m,exchange_rate,0.3,linear,0.0140939107094327,0.4771079628721013,4
kairos23m,exchange_rate,0.3,gp_rbf,0.0059411881045231,0.4895954616137883,4
kairos23m,exchange_rate,0.3,saits,-0.0024769359310832,0.5339570459227817,6
kairos23m,traffic,0.1,mean,0.0806660723785016,0.4386395397245075,3
kairos23m,traffic,0.1,forward,0.120714367289778,0.4643871744269789,3
kairos23m,traffic,0.1,linear,0.1244221280111167,0.5124839009033915,5
kairos23m,traffic,0.1,gp_rbf,0.0683392623415989,0.3696550247219711,2
kairos23m,traffic,0.1,saits,0.0128776626212991,0.5879400460625396,7
kairos23m,traffic,0.2,mean,0.5031101587998162,0.6358323830652911,8
kairos23m,traffic,0.2,forward,0.550592264236481,0.756572223362943,9
kairos23m,traffic,0.2,linear,0.5708100088071406,0.8289020091427494,9
kairos23m,traffic,0.2,gp_rbf,0.5787202154518949,0.5583659350665481,6
kairos23m,traffic,0.2,saits,0.0691860143677828,0.6631681210539014,8
kairos23m,traffic,0.3,mean,0.9098487828199252,1.014598372044256,10
kairos23m,traffic,0.3,forward,1.1120086132938434,1.0113109314803486,10
kairos23m,traffic,0.3,linear,1.1537874343711685,1.110861454668009,10
kairos23m,traffic,0.3,gp_rbf,1.05878425118288,0.9750160440603264,10
kairos23m,traffic,0.3,saits,0.1589464698764536,0.5084217607580421,5
kairos23m,weather,0.1,mean,-0.0449158588398063,0.3496403310725868,1
kairos23m,weather,0.1,forward,-0.0191346372388935,0.6085754205599748,7
kairos23m,weather,0.1,linear,-0.0111807814988219,0.6298943379268022,7
kairos23m,weather,0.1,gp_rbf,-0.0179592569596237,0.4452908588602545,3
kairos23m,weather,0.1,saits,0.0133422607059625,0.5656673228486562,6
kairos23m,weather,0.2,mean,-0.0336820932497974,0.5627462442473591,6
kairos23m,weather,0.2,forward,0.0224959142032246,0.3329187438093431,1
kairos23m,weather,0.2,linear,-0.0004454262024872,0.4322822406816224,3
kairos23m,weather,0.2,gp_rbf,0.0199531184423926,0.4636741597372397,3
kairos23m,weather,0.2,saits,0.0133220290813997,0.3441682690454311,1
kairos23m,weather,0.3,mean,0.1194324570335004,0.9399295754331972,9
kairos23m,weather,0.3,forward,0.0251729877336137,0.3780588223744704,2
kairos23m,weather,0.3,linear,-0.019388285265172,0.3782592740031579,2
kairos23m,weather,0.3,gp_rbf,-0.0107786091143652,0.5667232730588293,6
kairos23m,weather,0.3,saits,0.0335855983144963,0.6264478761805795,7
kairos50m,Australia_Solar_H,0.1,mean,0.017753957718809,0.660720046206429,8
kairos50m,Australia_Solar_H,0.1,forward,0.0378930877025526,0.4138468035293525,2
kairos50m,Australia_Solar_H,0.1,linear,0.0235106584509674,0.3367470047776577,1
kairos50m,Australia_Solar_H,0.1,gp_rbf,0.0194715399809707,0.6023041430566699,7
kairos50m,Australia_Solar_H,0.1,saits,0.0057348244626175,0.8948842892049474,9
kairos50m,Australia_Solar_H,0.2,mean,0.0388112868665013,0.8108539413209094,9
kairos50m,Australia_Solar_H,0.2,forward,0.06325813719266,0.5144303399611451,5
kairos50m,Australia_Solar_H,0.2,linear,0.062237813000768,0.5897865385757162,7
kairos50m,Australia_Solar_H,0.2,gp_rbf,0.0446490894736268,0.3044126998997585,1
kairos50m,Australia_Solar_H,0.2,saits,0.0229562582370147,0.7361479241970036,8
kairos50m,Australia_Solar_H,0.3,mean,0.0640280958176656,1.3120107940336192,10
kairos50m,Australia_Solar_H,0.3,forward,0.0989606297393563,1.027134095862116,10
kairos50m,Australia_Solar_H,0.3,linear,0.1048003628580534,1.0126165013997177,10
kairos50m,Australia_Solar_H,0.3,gp_rbf,0.0786240295619332,0.7981705634957376,9
kairos50m,Australia_Solar_H,0.3,saits,0.0454934849333701,0.7476830431009333,9
kairos50m,Coastal_T_S_15T,0.1,mean,-0.0405885299503909,0.5485560115769339,6
kairos50m,Coastal_T_S_15T,0.1,forward,0.0152974588870021,0.509484521389882,5
kairos50m,Coastal_T_S_15T,0.1,linear,-0.0118628548056883,0.525910400160366,5
kairos50m,Coastal_T_S_15T,0.1,gp_rbf,-0.0044829654207346,0.5999612855014927,7
kairos50m,Coastal_T_S_15T,0.1,saits,-0.0247562631691417,0.5980137834058851,7
kairos50m,Coastal_T_S_15T,0.2,mean,-0.0367098802168183,0.4770675148771667,4
kairos50m,Coastal_T_S_15T,0.2,forward,-0.0063309536009631,0.6589662077190173,8
kairos50m,Coastal_T_S_15T,0.2,linear,0.0026303816839497,0.652324703533457,8
kairos50m,Coastal_T_S_15T,0.2,gp_rbf,-0.0128244750151078,0.4554747800700935,3
kairos50m,Coastal_T_S_15T,0.2,saits,-0.0379213838139903,0.4923277312176468,4
kairos50m,Coastal_T_S_15T,0.3,mean,-0.0669555356925388,0.534542907701201,6
kairos50m,Coastal_T_S_15T,0.3,forward,-0.0161579768521816,0.5683872455447867,6
kairos50m,Coastal_T_S_15T,0.3,linear,0.0070082237484576,0.549659566454379,6
kairos50m,Coastal_T_S_15T,0.3,gp_rbf,-0.06863578605846,0.4604558943215551,3
kairos50m,Coastal_T_S_15T,0.3,saits,-0.0439237551211732,0.4117172764731997,2
kairos50m,Coastal_T_S_20T,0.1,mean,0.2088756710045775,1.1697338962434267,10
kairos50m,Coastal_T_S_20T,0.1,forward,0.048372724542675,0.3845247667795549,2
kairos50m,Coastal_T_S_20T,0.1,linear,-0.0192519395679594,0.4302283656092547,2
kairos50m,Coastal_T_S_20T,0.1,gp_rbf,-0.0021720666284325,0.4039567195776049,2
kairos50m,Coastal_T_S_20T,0.1,saits,0.2069177759172712,0.666572064159861,8
kairos50m,Coastal_T_S_20T,0.2,mean,0.5209352901069044,1.836994965108265,10
kairos50m,Coastal_T_S_20T,0.2,forward,-0.0120915998855701,0.6052322035474323,7
kairos50m,Coastal_T_S_20T,0.2,linear,-0.0023944079617347,0.4085995081475337,2
kairos50m,Coastal_T_S_20T,0.2,gp_rbf,0.0534877172225853,0.5172745045728763,5
kairos50m,Coastal_T_S_20T,0.2,saits,0.0653174884460032,0.8151181123586597,9
kairos50m,Coastal_T_S_20T,0.3,mean,0.2655250977992207,2.0410911725598297,10
kairos50m,Coastal_T_S_20T,0.3,forward,-0.0121956110031638,0.7615294103927761,9
kairos50m,Coastal_T_S_20T,0.3,linear,0.0229711715705991,0.5845435161158792,7
kairos50m,Coastal_T_S_20T,0.3,gp_rbf,0.0307734109457735,0.6361822580337239,8
kairos50m,Coastal_T_S_20T,0.3,saits,-6.035104542806053e-05,0.9929546843857872,10
kairos50m,Coastal_T_S_5T,0.1,mean,0.1124845181010414,2.35481904464652,10
kairos50m,Coastal_T_S_5T,0.1,forward,-0.0053027062463475,0.4858928093031071,4
kairos50m,Coastal_T_S_5T,0.1,linear,-0.0046377401288764,0.5470998633790226,6
kairos50m,Coastal_T_S_5T,0.1,gp_rbf,-0.0128422729549912,0.4740739067416942,4
kairos50m,Coastal_T_S_5T,0.1,saits,-0.0112879038341047,0.4726000268451621,4
kairos50m,Coastal_T_S_5T,0.2,mean,0.8144647826803186,2.1775825792797208,10
kairos50m,Coastal_T_S_5T,0.2,forward,-0.0259770566778284,0.5614015007334879,6
kairos50m,Coastal_T_S_5T,0.2,linear,-0.0235339602248108,0.4865932245139671,4
kairos50m,Coastal_T_S_5T,0.2,gp_rbf,-0.0163021913468222,0.8165001942891368,9
kairos50m,Coastal_T_S_5T,0.2,saits,-0.0375940504339374,0.8713357181631624,9
kairos50m,Coastal_T_S_5T,0.3,mean,1.3875963618631717,2.212574616878727,10
kairos50m,Coastal_T_S_5T,0.3,forward,-0.0415694046650601,0.6833962997532667,8
kairos50m,Coastal_T_S_5T,0.3,linear,-0.008152016275536,0.5657339573264915,6
kairos50m,Coastal_T_S_5T,0.3,gp_rbf,-0.0135382608303064,0.8447392183058562,9
kairos50m,Coastal_T_S_5T,0.3,saits,-0.0383653376509516,0.8694786967135131,9
kairos50m,Coastal_T_S_H,0.1,mean,0.4220907403972449,0.570206939768498,6
kairos50m,Coastal_T_S_H,0.1,forward,0.0093846496141431,0.4667235712101482,3
kairos50m,Coastal_T_S_H,0.1,linear,0.0129460924122907,0.5149138432702292,5
kairos50m,Coastal_T_S_H,0.1,gp_rbf,0.003168723437171,0.6168567676136246,7
kairos50m,Coastal_T_S_H,0.1,saits,-7.983160504368921e-05,0.5505687963471928,6
kairos50m,Coastal_T_S_H,0.2,mean,0.4880349997509142,0.6461659513826524,8
kairos50m,Coastal_T_S_H,0.2,forward,-0.00473010790695,0.5102626235963664,5
kairos50m,Coastal_T_S_H,0.2,linear,0.0235929076161071,0.4213200105650843,2
kairos50m,Coastal_T_S_H,0.2,gp_rbf,0.0066523876187865,0.491652924549919,4
kairos50m,Coastal_T_S_H,0.2,saits,0.0281770239857836,0.4196530095592252,2
kairos50m,Coastal_T_S_H,0.3,mean,0.4615740420110201,0.5788306194023781,6
kairos50m,Coastal_T_S_H,0.3,forward,-0.0148293933122746,0.4347473257375085,3
kairos50m,Coastal_T_S_H,0.3,linear,-0.0338384922272834,0.4075100753895211,2
kairos50m,Coastal_T_S_H,0.3,gp_rbf,0.0109842129574717,0.5099420452460667,5
kairos50m,Coastal_T_S_H,0.3,saits,0.0305928768184825,0.4914828693209796,4
kairos50m,ETTh1,0.1,mean,0.1553589817867514,0.2983303411238968,1
kairos50m,ETTh1,0.1,forward,0.0402475533460174,0.446440858953091,3
kairos50m,ETTh1,0.1,linear,-0.0123576040562399,0.5033369603022189,5
kairos50m,ETTh1,0.1,gp_rbf,0.0107574765417495,0.468174333410237,3
kairos50m,ETTh1,0.1,saits,-0.0125343831779316,0.6473777403064652,8
kairos50m,ETTh1,0.2,mean,-0.0496177935873932,0.3557429582528192,1
kairos50m,ETTh1,0.2,forward,-0.0464190097270701,0.520201068544701,5
kairos50m,ETTh1,0.2,linear,-0.0059560656368218,0.5144915212330421,5
kairos50m,ETTh1,0.2,gp_rbf,-0.0301384077220589,0.4933714372824118,4
kairos50m,ETTh1,0.2,saits,0.0139631180872588,0.5367060891328856,6
kairos50m,ETTh1,0.3,mean,0.1693918973588757,0.4958245393580302,4
kairos50m,ETTh1,0.3,forward,0.0385532244261843,0.5368312033756103,6
kairos50m,ETTh1,0.3,linear,-0.0247125774881283,0.5565264375130273,6
kairos50m,ETTh1,0.3,gp_rbf,-0.0439037191720468,0.6441064796046199,8
kairos50m,ETTh1,0.3,saits,0.1117411529262688,0.5987070092194607,7
kairos50m,ETTh2,0.1,mean,0.0007454033640965,0.3028158806075913,1
kairos50m,ETTh2,0.1,forward,0.0216290770369691,0.4372597645705043,3
kairos50m,ETTh2,0.1,linear,0.0043969306676026,0.4417229865149297,3
kairos50m,ETTh2,0.1,gp_rbf,-0.0244406057108548,0.524241440071151,5
kairos50m,ETTh2,0.1,saits,-0.0391147409862022,0.6325148937944056,7
kairos50m,ETTh2,0.2,mean,-0.036187626895649,0.5172189138260032,5
kairos50m,ETTh2,0.2,forward,0.034582233658646,0.4823382447956484,4
kairos50m,ETTh2,0.2,linear,-0.0264567550934508,0.4210277821783053,2
kairos50m,ETTh2,0.2,gp_rbf,-0.0185620460536304,0.4251214331687389,2
kairos50m,ETTh2,0.2,saits,-0.053686281009077,0.4902105630167632,4
kairos50m,ETTh2,0.3,mean,-0.0272345204549153,1.167465621928155,10
kairos50m,ETTh2,0.3,forward,0.0351738401089805,0.8917503918127636,9
kairos50m,ETTh2,0.3,linear,0.0176439581293769,0.8946562084612971,9
kairos50m,ETTh2,0.3,gp_rbf,0.0347308833616122,0.8564307509406571,9
kairos50m,ETTh2,0.3,saits,0.0310104445020447,0.4893702097980772,4
kairos50m,EWELD_Load_15T,0.1,mean,0.0776077602287821,0.6167546429451765,7
kairos50m,EWELD_Load_15T,0.1,forward,0.0691351221776272,0.8472910851300296,9
kairos50m,EWELD_Load_15T,0.1,linear,0.0620893911257569,0.6976410558856561,8
kairos50m,EWELD_Load_15T,0.1,gp_rbf,0.073728326095147,0.594890776390714,7
kairos50m,EWELD_Load_15T,0.1,saits,0.0295333455974108,0.4954830464782615,4
kairos50m,EWELD_Load_15T,0.2,mean,0.1562746686929458,0.691829941278721,8
kairos50m,EWELD_Load_15T,0.2,forward,0.2002089028847281,1.2224564311158654,10
kairos50m,EWELD_Load_15T,0.2,linear,0.1146670371534232,0.6869118837248406,8
kairos50m,EWELD_Load_15T,0.2,gp_rbf,0.1738277761081822,0.717689367263227,8
kairos50m,EWELD_Load_15T,0.2,saits,0.0319910199868465,0.4900886810033407,4
kairos50m,EWELD_Load_15T,0.3,mean,0.2405452905083181,0.7496632805043036,9
kairos50m,EWELD_Load_15T,0.3,forward,0.3850602430636322,1.2733439434781302,10
kairos50m,EWELD_Load_15T,0.3,linear,0.2257428982817106,0.9507086759183632,9
kairos50m,EWELD_Load_15T,0.3,gp_rbf,0.27435828508721,0.8999056769762128,9
kairos50m,EWELD_Load_15T,0.3,saits,0.0784496497635802,0.6975314143500788,8
kairos50m,Finland_Traffic_15T,0.1,mean,0.1386621998835216,0.4169292179111627,2
kairos50m,Finland_Traffic_15T,0.1,forward,0.2896231352489239,0.4652000809723325,3
kairos50m,Finland_Traffic_15T,0.1,linear,0.1557349369075512,0.4630142447439256,3
kairos50m,Finland_Traffic_15T,0.1,gp_rbf,0.1708730093447134,0.4073111030540117,2
kairos50m,Finland_Traffic_15T,0.1,saits,0.0448938892165347,0.558830516094295,6
kairos50m,Finland_Traffic_15T,0.2,mean,0.5769334834998974,0.2727439411054024,1
kairos50m,Finland_Traffic_15T,0.2,forward,0.8839195525512027,0.4178137026888813,2
kairos50m,Finland_Traffic_15T,0.2,linear,0.5016694425483849,0.2926546822285058,1
kairos50m,Finland_Traffic_15T,0.2,gp_rbf,0.6217954050493996,0.2851361578127683,1
kairos50m,Finland_Traffic_15T,0.2,saits,0.1503711047516532,0.4819820060873578,4
