dataset,term,ratio_code,imputation_method,window_idx,distribution_gap,smape,smape_diff_vs_clean
current_velocity_15T,long,010,backward,11,1.0357036457583924,16.453632532261125,-0.11354473046277747
current_velocity_15T,long,010,backward,12,2.2389339504193475,17.566945641064585,0.027782612376363147
current_velocity_15T,long,010,backward,13,2.4183549863686262,17.895710897055014,-0.008849683290392818
current_velocity_15T,long,010,backward,14,1.0846553158183687,10.918451079367625,0.17610957286630047
current_velocity_15T,long,020,backward,0,1.6463910250459972,13.416339524469233,0.24098627419524732
current_velocity_15T,long,020,backward,1,1.3991137086223882,11.565813940626285,-0.05644809010992802
current_velocity_15T,long,020,backward,2,1.9705449665978283,15.048601112977996,-0.04729107159833035
current_velocity_15T,long,020,backward,3,1.6600299086124073,13.488679880644547,-0.13599854807939948
current_velocity_15T,long,020,backward,4,1.085722008205754,9.837888472376259,0.07949010341573093
current_velocity_15T,long,020,backward,5,1.5275093148178318,2.908249586446753,0.4193605115620951
current_velocity_15T,long,020,backward,6,1.017735631278973,1.48666737853294,0.06629388564258654
current_velocity_15T,long,020,backward,7,2.0659623201854447,2.01055884962894,0.07872194632907958
current_velocity_15T,long,020,backward,8,1.4739877851343588,2.1716278729672753,-0.1340234384784038
current_velocity_15T,long,020,backward,9,1.7382034307789047,5.025522304854057,0.14829182388058904
current_velocity_15T,long,020,backward,10,1.9330392177740918,6.339098396136354,-0.26448622021367285
current_velocity_15T,long,020,backward,11,1.2561612604062038,16.848681275695757,0.2815040129718547
current_velocity_15T,long,020,backward,12,2.1734327867406713,17.932424849772218,0.3932618210839962
current_velocity_15T,long,020,backward,13,0.9995040066651238,17.23230515675266,-0.6722554235927483
current_velocity_15T,long,020,backward,14,1.527669013066027,9.98347509418892,-0.758866412312404
current_velocity_15T,long,030,backward,0,1.8090520555808667,13.278152325471012,0.10279907519702647
current_velocity_15T,long,030,backward,1,1.1102356422218256,11.797589693646728,0.17532766291051516
current_velocity_15T,long,030,backward,2,2.4894216916302034,15.202350005762296,0.10645782118596969
current_velocity_15T,long,030,backward,3,2.5354162244588387,12.798623635317405,-0.8260547934065414
current_velocity_15T,long,030,backward,4,0.8607678471077895,9.855455960719658,0.09705759175913009
current_velocity_15T,long,030,backward,5,1.4543228185186685,2.3811811924112845,-0.10770788247337348
current_velocity_15T,long,030,backward,6,1.206032799910485,1.4019812551793567,-0.01839223771099685
current_velocity_15T,long,030,backward,7,1.8852499793270525,2.446496004211198,0.5146591009113373
current_velocity_15T,long,030,backward,8,1.5287566010753146,2.288755685065273,-0.016895626380406092
current_velocity_15T,long,030,backward,9,1.2153480362837905,5.148194223104469,0.27096374213100116
current_velocity_15T,long,030,backward,10,1.3878843680181983,6.753245716038586,0.14966109968855967
current_velocity_15T,long,030,backward,11,0.7674626643987437,16.608976962319208,0.041799699595305384
current_velocity_15T,long,030,backward,12,2.1283193309328654,18.3198421246613,0.7806790959730776
current_velocity_15T,long,030,backward,13,0.7836320238495017,18.00814122555949,0.10358064521408394
current_velocity_15T,long,030,backward,14,0.8372273047151607,11.371998897883518,0.6296573913821941
current_velocity_20T,long,010,backward,0,1.9061202597821931,6.4002242789599535,-0.4663903956352833
current_velocity_20T,long,010,backward,1,1.580077694885289,4.072755292507542,-0.1639376514135149
current_velocity_20T,long,010,backward,2,1.7575526659444993,4.742778238325168,-0.9698325704641935
current_velocity_20T,long,010,backward,3,1.4469508410890017,4.969540667971463,-0.2612911880100759
current_velocity_20T,long,010,backward,4,2.0185352256118976,6.506760738691099,-0.21194390653558148
current_velocity_20T,long,010,backward,5,1.6445574754002252,5.886416467563394,-0.8912538179016183
current_velocity_20T,long,010,backward,6,1.9814936270474117,8.12460345040975,-0.3844774688630661
current_velocity_20T,long,010,backward,7,1.668505355531849,3.7131914126153474,-0.6664954863621526
current_velocity_20T,long,010,backward,8,1.882543044178232,6.815791834913708,-2.9480973072841765
current_velocity_20T,long,010,backward,9,1.9728697706353489,15.54633089425265,-0.6829897925016635
current_velocity_20T,long,010,backward,10,2.1515640474140456,4.354419654700776,-1.7372122227354563
current_velocity_20T,long,010,backward,11,1.806833907299383,4.758601624614107,-0.07486697436147072
current_velocity_20T,long,010,backward,12,1.951116755159751,3.850222225736202,-2.0923402150587758
current_velocity_20T,long,010,backward,13,2.074956007057681,4.948663223958313,-0.40463776884472846
current_velocity_20T,long,020,backward,0,1.9655642127156387,4.212082371978895,-2.6545323026163414
current_velocity_20T,long,020,backward,1,1.8678043939111322,4.335509330154811,0.09881638623375455
current_velocity_20T,long,020,backward,2,1.7638110407046206,4.418717699248767,-1.293893109540594
current_velocity_20T,long,020,backward,3,1.99348313574603,4.3936877199820055,-0.8371441359995337
current_velocity_20T,long,020,backward,4,1.5575761737209461,5.1559406178370795,-1.5627640273896013
current_velocity_20T,long,020,backward,5,2.1031299163694883,6.279542527499863,-0.4981277579651495
current_velocity_20T,long,020,backward,6,1.5124528122604275,6.701510848171978,-1.8075700711008391
current_velocity_20T,long,020,backward,7,1.8255142151134083,3.6276162680965847,-0.7520706308809153
current_velocity_20T,long,020,backward,8,2.080571687801308,10.072892721530145,0.30900357933226097
current_velocity_20T,long,020,backward,9,1.456162993146079,8.998578739858011,-7.230741946896302
current_velocity_20T,long,020,backward,10,1.4192566121188528,6.697686030773626,0.6060541533373938
current_velocity_20T,long,020,backward,11,2.041762441667351,4.822021128552158,-0.011447470423419759
current_velocity_20T,long,020,backward,12,1.9832137457282013,3.7077411484909075,-2.2348212923040705
current_velocity_20T,long,020,backward,13,2.131089228234004,5.596910680810612,0.2436096880075702
current_velocity_20T,long,030,backward,0,1.6454604329136737,6.187739521514487,-0.6788751530807495
current_velocity_20T,long,030,backward,1,1.8090989146731928,3.9839375247905227,-0.2527554191305339
current_velocity_20T,long,030,backward,2,1.78730850769612,4.9086768770414215,-0.8039339317479399
current_velocity_20T,long,030,backward,3,1.9597876492034667,5.259472959812605,0.028641103831065884
current_velocity_20T,long,030,backward,4,1.853484082314757,7.186336131856064,0.4676314866293829
current_velocity_20T,long,030,backward,5,1.627831824563749,5.820782780485327,-0.9568875049796848
current_velocity_20T,long,030,backward,6,1.8780820281556525,7.059556850144479,-1.449524069128338
current_velocity_20T,long,030,backward,7,1.4141674983743053,3.3232893211329606,-1.0563975778445394
current_velocity_20T,long,030,backward,8,2.026983649941165,6.813833350333735,-2.9500557918641492
current_velocity_20T,long,030,backward,9,1.701573909923607,13.786755391195834,-2.442565295558479
current_velocity_20T,long,030,backward,10,1.5984411284095053,3.7578995521389174,-2.3337323252973152
current_velocity_20T,long,030,backward,11,2.146246148190542,5.84636860624903,1.0129000072734522
current_velocity_20T,long,030,backward,12,1.9457310858764725,3.1761071555250453,-2.7664552852699327
current_velocity_20T,long,030,backward,13,1.8976817775921868,4.214379214856355,-1.1389217779466865
current_velocity_5T,long,010,backward,0,1.8946412935742534,0.15518712816572194,-0.007680634084756083
current_velocity_5T,long,010,backward,1,0.9868784295478612,0.2854386830597682,0.0010099341302511333
current_velocity_5T,long,010,backward,2,1.0605111407991976,0.4735749970826141,0.03768752358104549
current_velocity_5T,long,010,backward,3,1.314369309176012,0.45002767560625,0.007212187851638352
current_velocity_5T,long,010,backward,4,1.2708168136760054,0.4605475044672637,0.010358408804190089
current_velocity_5T,long,010,backward,5,1.0495030139607762,0.2693818857508784,-0.01944134838672501
current_velocity_5T,long,010,backward,6,1.4682085336882094,0.24440348879468343,-0.010584662651369425
current_velocity_5T,long,010,backward,7,2.21384661716141,0.367470685634679,-0.015578711051644933
current_velocity_5T,long,010,backward,8,1.707768675663852,0.42248442581349754,-0.0010338661893800616
current_velocity_5T,long,010,backward,9,2.4960541077994476,0.3843271868486659,0.029129137501928415
current_velocity_5T,long,010,backward,10,2.230501533702236,0.2672646820526634,-0.00433898883417605
current_velocity_5T,long,010,backward,11,1.913311658341741,0.1747195260904621,-0.011926883033499841
current_velocity_5T,long,010,backward,12,1.768720008830079,0.16797255006627493,-0.0018884968059525997
current_velocity_5T,long,010,backward,13,1.593865300463571,0.3350852628019672,0.0013544912282905663
current_velocity_5T,long,010,backward,14,1.221363338845047,0.4801270647824432,-0.003499741313537752
current_velocity_5T,long,010,backward,15,1.885461321968365,0.44589658369972396,0.016796921701599077
current_velocity_5T,long,010,backward,16,1.9507252462990732,0.3588531943771222,0.006843907838324004
current_velocity_5T,long,010,backward,17,1.2033689675629613,0.24170709033981197,0.04029830872185036
current_velocity_5T,long,010,backward,18,1.3898304533322954,0.29758165736149805,0.0036063245264260635
current_velocity_5T,long,010,backward,19,1.2545074427217913,0.39235968825277084,-0.01367524191142705
current_velocity_5T,long,020,backward,0,1.5992674387472674,0.19812216150032602,0.035254399249847995
current_velocity_5T,long,020,backward,1,1.4364762891415064,0.2890925338555123,0.004663784925995229
current_velocity_5T,long,020,backward,2,1.8564627563395089,0.4219404820192566,-0.013946991482311988
current_velocity_5T,long,020,backward,3,1.651051322813345,0.5124731319596374,0.06965764420502574
current_velocity_5T,long,020,backward,4,1.3358880852337944,0.42266039670225625,-0.027528698960817388
current_velocity_5T,long,020,backward,5,1.0415290156528136,0.28512273545453937,-0.0037004986830640463
current_velocity_5T,long,020,backward,6,1.3597061644176254,0.30590868920268327,0.05092053775663041
current_velocity_5T,long,020,backward,7,1.9992498814689945,0.3808365873477266,-0.0022128093385973546
current_velocity_5T,long,020,backward,8,1.7037532578530148,0.4402050201804883,0.016686728177610688
current_velocity_5T,long,020,backward,9,3.1374529391767347,0.36552519602523764,0.010327146678500154
current_velocity_5T,long,020,backward,10,1.2841066604639295,0.31638154051277184,0.04477786962593239
current_velocity_5T,long,020,backward,11,1.273124410832837,0.18727077057269217,0.0006243614487302374
current_velocity_5T,long,020,backward,12,1.4609827852501394,0.15451822470939933,-0.015342822162828201
current_velocity_5T,long,020,backward,13,2.235416502726063,0.3269145737998406,-0.006816197773836019
current_velocity_5T,long,020,backward,14,1.569329519290645,0.4656639894757275,-0.017962816620253452
current_velocity_5T,long,020,backward,15,1.6023660131798265,0.42345848646095735,-0.005641175537167531
current_velocity_5T,long,020,backward,16,1.2545412710194301,0.36236832534072516,0.010359038801926956
current_velocity_5T,long,020,backward,17,1.3687935111370269,0.19316997359182106,-0.008238808026140548
current_velocity_5T,long,020,backward,18,1.5531428378864869,0.2536077046963354,-0.040367628138736567
current_velocity_5T,long,020,backward,19,1.6213857480272924,0.40229577051297505,-0.0037391596512228453
current_velocity_5T,long,030,backward,0,1.2906807966013427,0.1610304909247437,-0.0018372713257343298
current_velocity_5T,long,030,backward,1,2.114415193834974,0.2752919971417788,-0.009136751787738262
current_velocity_5T,long,030,backward,2,1.3181316019696903,0.3522572223468512,-0.0836302511547174
current_velocity_5T,long,030,backward,3,1.357739863789681,0.4500443170059359,0.007228829251324231
current_velocity_5T,long,030,backward,4,1.3248120506028596,0.4310437120873318,-0.01914538357574186
current_velocity_5T,long,030,backward,5,1.5572834058470444,0.33100830551896776,0.04218507138136435
current_velocity_5T,long,030,backward,6,1.5002356564230057,0.24179573088270165,-0.01319242056335121
current_velocity_5T,long,030,backward,7,1.4930560066265302,0.4102004537627631,0.027151057076439167
current_velocity_5T,long,030,backward,8,2.140948468607013,0.43803182045950173,0.014513528456624125
current_velocity_5T,long,030,backward,9,1.1653407177374888,0.41460576996524867,0.059407720618511184
current_velocity_5T,long,030,backward,10,2.4730002113159424,0.26085327306900385,-0.0107503978178356
current_velocity_5T,long,030,backward,11,1.0752493927753644,0.184956643673732,-0.0016897654502299464
current_velocity_5T,long,030,backward,12,2.2286492667101436,0.14173411059078617,-0.02812693628144136
current_velocity_5T,long,030,backward,13,1.8310407893135168,0.3022977396437571,-0.03143303192991953
current_velocity_5T,long,030,backward,14,1.154908175874131,0.4430845034525772,-0.04054230264340375
current_velocity_5T,long,030,backward,15,1.5751390203432973,0.4108297902941493,-0.018269871703975593
current_velocity_5T,long,030,backward,16,1.5342656416851963,0.35076209768650446,-0.0012471888522937458
current_velocity_5T,long,030,backward,17,1.751468184509873,0.22608525228835236,0.02467647067039075
current_velocity_5T,long,030,backward,18,2.1598647458349816,0.2734704198966937,-0.020504912938378306
current_velocity_5T,long,030,backward,19,1.6247816795491314,0.409828315163434,0.0037933849992360935
current_velocity_H,long,010,backward,0,2.0807913800159104,11.448129912371035,1.2568742140522247
current_velocity_H,long,010,backward,1,2.0285735066627186,5.392383382157286,0.13489353652557856
current_velocity_H,long,010,backward,2,1.8091291167128833,5.050281643277576,0.4231655305175561
current_velocity_H,long,010,backward,3,1.5765125535586297,5.283277398594072,-0.7237462888294264
current_velocity_H,long,010,backward,4,1.7452081667817827,3.521735870604921,-0.12010835298590061
current_velocity_H,long,020,backward,0,2.0091904862510996,7.62119322014438,-2.570062478174431
current_velocity_H,long,020,backward,1,1.8719894101067416,5.229001186085724,-0.028488659545983452
current_velocity_H,long,020,backward,2,1.8700737198862853,4.000646321528288,-0.6264697912317319
current_velocity_H,long,020,backward,3,2.1564492442454815,8.39339000027181,2.3863663128483106
current_velocity_H,long,020,backward,4,1.51063575486613,5.372142943076982,1.7302987194861603
current_velocity_H,long,030,backward,0,2.3032465914743194,10.598887545782445,0.4076318474636338
current_velocity_H,long,030,backward,1,1.8525563050918028,5.231215859460438,-0.026273986171269748
current_velocity_H,long,030,backward,2,1.8170224003609532,5.0712884258488256,0.44417231308880556
current_velocity_H,long,030,backward,3,1.507363539066856,6.200614530782848,0.19359084335934895
current_velocity_H,long,030,backward,4,1.4514043913377181,3.4542466901381084,-0.18759753345271335
electricity,long,010,backward,0,1.8312879661879806,12.366757240665448,0.7232719200418583
electricity,long,010,backward,1,2.0580531445659296,10.998082694298514,0.4275134703139152
electricity,long,010,backward,2,3.016984867715115,25.609831507176366,-8.154121326779688
electricity,long,010,backward,3,1.9423846696038003,16.60171896649459,0.8569804273197814
electricity,long,010,backward,4,1.8340494658164181,15.39905878516783,1.0405882824352126
electricity,long,010,backward,5,1.9839696197479808,17.010635883840198,2.113547812357945
electricity,long,010,backward,6,1.8922227733189088,18.268679112979246,-1.6271265343609649
electricity,long,010,backward,7,1.998252216578536,19.652443123118555,-1.1765038626761708
electricity,long,010,backward,8,2.245804259161289,33.209312485533424,10.53592209837771
electricity,long,010,backward,9,1.8405326201462573,11.416963528419528,-0.6580605623031133
electricity,long,010,backward,10,1.6383791073004108,8.829068224637666,-3.1622743212884714
electricity,long,010,backward,11,1.5561719688076847,8.800568772038648,-0.16442031773252985
electricity,long,010,backward,12,1.705763966998451,9.230181048713161,-0.35514499508118824
electricity,long,010,backward,13,1.7307517870048457,10.095241397387937,0.5478332891810638
electricity,long,010,backward,14,1.6595062042699158,11.644677334069428,-4.097130812601035
electricity,long,010,backward,15,1.884159185643038,13.460618044571795,0.9576476837306664
electricity,long,010,backward,16,1.4329160246027401,12.844414744349136,-0.2570774256467523
electricity,long,010,backward,17,1.4706877188195784,24.728392555952556,0.9228913647872155
electricity,long,010,backward,18,1.7434706931107307,23.010320206963442,1.6965383108506131
electricity,long,010,backward,19,1.6755752367820633,19.392546026902835,-4.751889630134677
electricity,long,020,backward,0,1.9291837193038854,12.067891236600158,0.4244059159765676
electricity,long,020,backward,1,2.14286698872109,11.634703609872258,1.0641343858876589
electricity,long,020,backward,2,2.768831661708091,35.52041071133786,1.7564578773818056
electricity,long,020,backward,3,1.9250757238605527,13.616215518246545,-2.128523020928265
electricity,long,020,backward,4,1.8588894921912213,19.727685885745885,5.369215383013268
electricity,long,020,backward,5,1.9581266465387526,14.66138274600262,-0.23570532547963374
electricity,long,020,backward,6,1.7880108193864293,23.656336149657463,3.760530502317252
electricity,long,020,backward,7,2.134613353120901,18.599105692332397,-2.2298412934623286
electricity,long,020,backward,8,2.1064811971407815,24.57914032077531,1.905749933619596
electricity,long,020,backward,9,1.9491219584816062,13.900138066623139,1.8251139759004982
electricity,long,020,backward,10,1.8575902874466217,10.226099579284242,-1.765242966641896
electricity,long,020,backward,11,1.6890407975444428,9.147775847799153,0.18278675802797473
electricity,long,020,backward,12,1.7700038558106161,9.168854281609482,-0.4164717621848677
electricity,long,020,backward,13,1.5287843640495244,10.767421305174897,1.220013196968024
electricity,long,020,backward,14,1.7184807938940132,14.268261379898114,-1.4735467667723494
electricity,long,020,backward,15,1.740602496129292,14.39047570680164,1.887505345960511
electricity,long,020,backward,16,1.6411369807975829,11.946054450734039,-1.1554377192618492
electricity,long,020,backward,17,1.6965206766523429,17.36067947918816,-6.4448217119771805
electricity,long,020,backward,18,1.7291292034010903,19.742426969146027,-1.5713549269668015
electricity,long,020,backward,19,1.6372525518325347,18.70145106835882,-5.442984588678691
electricity,long,030,backward,0,1.8411871623163305,9.635878771521424,-2.0076065491021655
electricity,long,030,backward,1,2.076546728245526,13.240951608001094,2.670382384016495
electricity,long,030,backward,2,2.619117335632212,39.80543254946534,6.041479715509283
electricity,long,030,backward,3,2.0090054676730715,26.506901601795246,10.762163062620436
electricity,long,030,backward,4,1.6626825079605188,13.52312490170649,-0.8353456010261269
electricity,long,030,backward,5,1.95243175133718,17.961713103567373,3.06462503208512
electricity,long,030,backward,6,1.5200233580138298,23.203676305442457,3.307870658102246
electricity,long,030,backward,7,1.7891905092895337,43.6293552371041,22.800408251309374
electricity,long,030,backward,8,1.6129408500159716,22.46586998782881,-0.2075203993269028
electricity,long,030,backward,9,1.7020378679828851,18.19237472968873,6.117350638966089
electricity,long,030,backward,10,1.7560609262919349,11.86185234247772,-0.12949020344841777
electricity,long,030,backward,11,1.740439514103833,9.147721772894092,0.18273268312291435
electricity,long,030,backward,12,1.5065235259876297,8.195677102127268,-1.3896489416670814
electricity,long,030,backward,13,1.7680856995481116,9.425669370622515,-0.1217387375843586
electricity,long,030,backward,14,1.5316003765568722,12.58935989240798,-3.1524482542624828
electricity,long,030,backward,15,2.0846825684015418,14.789870360750282,2.286899999909153
electricity,long,030,backward,16,1.792409799959935,12.267278770725921,-0.8342133992699665
electricity,long,030,backward,17,1.595277585461779,27.72526033114266,3.9197591399773195
electricity,long,030,backward,18,1.8731305292898461,17.542534967908217,-3.7712469282046115
electricity,long,030,backward,19,1.869387307909875,22.153960095090433,-1.990475561947079
exchange_rate,long,010,backward,0,2.1480232849195335,73.61271885326771,-0.17182830207242716
exchange_rate,long,010,backward,1,1.3141388717595404,65.81968088167719,-0.9819753720660174
exchange_rate,long,010,backward,2,1.2967660278165392,11.239737555387816,-0.7710252260326058
exchange_rate,long,010,backward,3,1.836887386092418,9.276814951366443,3.959022629763468
exchange_rate,long,010,backward,4,1.8947391936214064,14.71290206235846,0.2008843251914776
exchange_rate,long,010,backward,5,2.0006195369337094,35.70152670883932,-0.17260759705985151
exchange_rate,long,010,backward,6,1.7479081878708063,17.242045812030387,1.8020785885862534
exchange_rate,long,010,backward,7,2.0067430682163216,42.87881964075289,0.7105762665624837
exchange_rate,long,010,backward,8,1.7324987965914105,38.290783557680726,-0.6648896795756585
exchange_rate,long,010,backward,9,1.5434765695035473,60.26017906806348,1.2425526803408218
exchange_rate,long,010,backward,10,1.4219555444367238,34.41009049497135,-2.5568731453350466
exchange_rate,long,020,backward,0,2.190443268249483,74.7830111517083,0.9984639963681587
exchange_rate,long,020,backward,1,1.3188053311329369,69.09906371213094,2.297407458387738
exchange_rate,long,020,backward,2,1.3969194914759666,14.533367907705788,2.5226051262853666
exchange_rate,long,020,backward,3,1.989955785175646,5.33216213298097,0.014369811377994424
exchange_rate,long,020,backward,4,1.7368388299335462,13.869824377759304,-0.6421933594076776
exchange_rate,long,020,backward,5,2.130819281500859,37.605832434793655,1.731698128894486
exchange_rate,long,020,backward,6,2.1093181381882915,13.314942534661242,-2.125024688782892
exchange_rate,long,020,backward,7,1.6305813814427677,42.87144001287824,0.7031966386878352
exchange_rate,long,020,backward,8,1.7471219720428648,41.23616835148412,2.280495114227733
exchange_rate,long,020,backward,9,1.6192245652414858,60.44924336942722,1.4316169817045648
exchange_rate,long,020,backward,10,1.4822811913473835,30.668354800704662,-6.298608839601734
exchange_rate,long,030,backward,0,2.199121233416691,74.69661767029964,0.9120705149595096
exchange_rate,long,030,backward,1,1.131892813039615,67.82351965254514,1.0218633988019405
exchange_rate,long,030,backward,2,1.5763225143334374,7.247064600782488,-4.763698180637934
exchange_rate,long,030,backward,3,2.193547003033259,5.352967132148066,0.035174810545091084
exchange_rate,long,030,backward,4,1.7421578897985355,14.790916371661538,0.2788986344945563
exchange_rate,long,030,backward,5,1.629108972813047,35.415841918103574,-0.4582923877955949
exchange_rate,long,030,backward,6,1.8985554425894464,13.719052177019133,-1.7209150464250005
exchange_rate,long,030,backward,7,1.6937149820251591,39.06317806666667,-3.1050653075237307
exchange_rate,long,030,backward,8,1.7390320439235847,39.142734408866126,0.18706117160974145
exchange_rate,long,030,backward,9,1.630789198404148,57.73117725780834,-1.2864491299143168
exchange_rate,long,030,backward,10,1.8252742682497107,32.89826552885486,-4.068698111451539
traffic,long,010,backward,0,1.9503889353406414,77.49241373332715,1.1126489584405874
traffic,long,010,backward,1,1.4373258942705023,79.80323722222441,5.1235540324915405
traffic,long,010,backward,2,2.247123830370888,74.87488140226681,-4.280916235811162
traffic,long,010,backward,3,1.5633210784312046,79.91642383862701,3.530287477606052
traffic,long,010,backward,4,1.7211381317359582,78.12912906431212,-0.24316404741323083
traffic,long,010,backward,5,1.5665096061993249,71.09300744034354,1.8061205247145864
traffic,long,010,backward,6,2.0973894911435518,67.01837221333021,-4.539559796703827
traffic,long,010,backward,7,1.6767090791688848,64.46132070149204,-2.7128517967871915
traffic,long,010,backward,8,1.679087245490385,63.952985578477964,-1.2084752828267824
traffic,long,010,backward,9,1.8762094135474285,71.99149351652605,-2.4045307561598577
traffic,long,010,backward,10,2.0264064932522112,67.18187268544067,-1.0130242318035556
traffic,long,010,backward,11,1.7975556382149158,61.248023103577765,0.08228565919740305
traffic,long,010,backward,12,1.8691205079683488,61.84479593776072,0.049794735692266556
traffic,long,010,backward,13,1.7840209286868396,64.05791631646093,-2.1545336181625885
traffic,long,010,backward,14,2.036311630567248,72.9406578044006,7.723438284482782
traffic,long,020,backward,0,1.4746832165689367,73.44679584199,-2.9329689328965713
traffic,long,020,backward,1,1.6517301311850419,76.47551850777747,1.7958353180445954
traffic,long,020,backward,2,1.7710962496265183,82.83026132531714,3.674463687239168
traffic,long,020,backward,3,1.6036064474137401,76.78528347791371,0.39914711689274895
traffic,long,020,backward,4,1.753303154147258,73.02829210160196,-5.344001010123392
traffic,long,020,backward,5,1.4725530766964403,63.95915329120124,-5.327733624427715
traffic,long,020,backward,6,2.1064407495294857,69.35644281136766,-2.20148919866638
traffic,long,020,backward,7,1.7569889840747277,62.49281379721038,-4.681358701068852
traffic,long,020,backward,8,2.1572142558832907,61.58019832022943,-3.5812625410753185
traffic,long,020,backward,9,2.261830085184134,67.83035852319867,-6.565665749487238
traffic,long,020,backward,10,1.99074464889283,64.38182827502642,-3.8130686422178
traffic,long,020,backward,11,1.8835572218367558,60.45676298844872,-0.7089744559316387
traffic,long,020,backward,12,1.9406677182669108,64.10985630909195,2.3148551070234973
traffic,long,020,backward,13,2.2011582980477495,68.56021146845235,2.3477615338288302
traffic,long,020,backward,14,1.9490620997866943,74.20088879946393,8.983669279546106
traffic,long,030,backward,0,1.8842293296261041,68.61935778327528,-7.7604069916112906
traffic,long,030,backward,1,1.3913754502306914,71.08755280440344,-3.592130385329426
traffic,long,030,backward,2,1.4690865639181323,65.19622695856694,-13.959570679511032
traffic,long,030,backward,3,1.8106779629898073,74.95383944981788,-1.432296911203082
traffic,long,030,backward,4,1.5259748876456665,71.93181421834566,-6.440478893379691
traffic,long,030,backward,5,1.9467374330786327,85.21280127562707,15.925914359998117
traffic,long,030,backward,6,1.976961718990125,64.71677291607007,-6.841159093963967
traffic,long,030,backward,7,1.782400989325328,64.86479828948791,-2.3093742087913256
traffic,long,030,backward,8,1.8554385702263472,61.15902173724961,-4.002439124055137
traffic,long,030,backward,9,2.478126268859864,66.01664575681447,-8.379378515871437
traffic,long,030,backward,10,2.0020075486671893,89.28736822619508,21.092471308950863
traffic,long,030,backward,11,1.7541822122997957,88.30328213242814,27.137544688047775
traffic,long,030,backward,12,1.7965744922963955,61.77061005299851,-0.02439114906994888
traffic,long,030,backward,13,1.8487593460828073,63.63427591019628,-2.5781740244272413
traffic,long,030,backward,14,1.6470271236254763,57.79291971966754,-7.424299800250282
weather,long,010,backward,0,1.0228745776890655,1.6959252162823162,0.5129826371728894
weather,long,010,backward,1,1.2379059808070259,3.309994348932624,-0.3127348766041762
weather,long,010,backward,2,1.6550920925762553,4.315363552049798,-0.129839959801755
weather,long,010,backward,3,1.3169639235919721,8.674236791695616,0.4713599808517408
weather,long,010,backward,4,1.2702975503286735,8.237639800825859,0.11358054608007073
weather,long,010,backward,5,1.7220915431652695,7.513977180469412,-0.7284896988555793
weather,long,010,backward,6,1.4262480198314362,6.594655725343017,-0.004396301302383776
weather,long,010,backward,7,1.569555044681184,3.737356309276505,-0.0854484889060565
weather,long,010,backward,8,1.33209970200313,1.580672010938999,0.08154189137538004
weather,long,010,backward,9,1.6088830336012259,2.3007604098713625,-0.06604273475191702
weather,long,010,backward,10,2.6458177133374177,5.997213215975305,-0.136768078746055
weather,long,010,backward,11,1.843738665556435,4.442095158829078,0.301331830609314
weather,long,010,backward,12,1.566086930728678,1.8748671214281403,-0.7518105194798761
weather,long,010,backward,13,1.7352792953128788,3.4167417430840037,1.085947178086891
weather,long,010,backward,14,1.7744278848802404,2.9902994148640842,0.5254038726484347
weather,long,010,backward,15,2.0410166188859984,8.368368838630772,0.27324202802714126
weather,long,010,backward,16,2.085017051208398,8.434703947830483,-0.30902839031085705
weather,long,010,backward,17,1.5943957951167986,4.021905687252277,0.05621401692664385
weather,long,010,backward,18,1.9160759999726058,4.243885541638404,-0.10049170456689804
weather,long,010,backward,19,1.7659577721484019,3.1048358975226082,-0.14692062223017555
weather,long,020,backward,0,1.8229505777632122,1.530639217023176,0.34769663791374916
weather,long,020,backward,1,1.26002118230343,3.7848515937052687,0.1621223681684687
weather,long,020,backward,2,1.7122361569235176,4.37093365586871,-0.07426985598284297
weather,long,020,backward,3,1.3494532092467206,8.951618542185008,0.7487417313411324
weather,long,020,backward,4,1.4943458324008323,6.512294030849598,-1.6117652238961897
weather,long,020,backward,5,1.5134789845448062,7.215631468618364,-1.026835410706628
weather,long,020,backward,6,1.585907928845862,6.57538916150433,-0.023662865141070633
weather,long,020,backward,7,1.8170815279448211,3.613865648924577,-0.20893914925798462
weather,long,020,backward,8,1.5658962817466202,1.5095302878028878,0.010400168239268925
weather,long,020,backward,9,1.2466797416912434,2.5267989298627733,0.15999578523949376
weather,long,020,backward,10,2.6653536603090258,5.1974570406963005,-0.9365242540250591
weather,long,020,backward,11,1.4034112135315986,5.051391030869298,0.910627702649534
weather,long,020,backward,12,1.479321225441951,2.302937815762544,-0.32373982514547217
weather,long,020,backward,13,1.9366058926625236,5.513115194582087,3.1823206295849746
weather,long,020,backward,14,2.1048214751646115,2.9126001042828626,0.4477045620672131
weather,long,020,backward,15,2.1205664966252513,8.037287084201045,-0.05783972640258561
weather,long,020,backward,16,1.5456946068011754,7.798912345227141,-0.9448199929141996
weather,long,020,backward,17,1.9599110548401861,4.307044882413986,0.3413532120883529
weather,long,020,backward,18,1.6078836115198247,4.3283552676310295,-0.016021978574272566
weather,long,020,backward,19,1.2896476631816893,3.4353861160270664,0.18362959627428266
weather,long,030,backward,0,1.559683672032094,1.5898621256566021,0.4069195465471753
weather,long,030,backward,1,1.3502766504716923,3.3408080843460883,-0.28192114119071165
weather,long,030,backward,2,1.775415678916855,3.87326882893995,-0.5719346829116034
weather,long,030,backward,3,1.2466006815656923,7.4322693003070786,-0.7706075105367969
