dataset,term,ratio_code,imputation_method,window_idx,distribution_gap,smape,smape_diff_vs_clean,prediction_mode,y_value
OpenElectricity_NEM_5T,long,010,linear,7,0.9934895780194806,18.958009791048422,-0.06346366979363793,linear,-0.06346366979363793
OpenElectricity_NEM_5T,long,010,linear,8,1.5960263182623722,19.485290068126996,0.3343730154724156,linear,0.3343730154724156
OpenElectricity_NEM_5T,long,010,linear,9,1.596617467362022,21.179058885547374,-0.8748719133442542,linear,-0.8748719133442542
OpenElectricity_NEM_5T,long,010,linear,10,1.4847697381746283,20.763265141360424,-0.3631875119814154,linear,-0.3631875119814154
OpenElectricity_NEM_5T,long,010,linear,11,1.2172719662154174,21.780576638748755,-0.21802085920778325,linear,-0.21802085920778325
OpenElectricity_NEM_5T,long,010,linear,12,1.764673414015052,18.347767544935323,0.011397252433624772,linear,0.011397252433624772
OpenElectricity_NEM_5T,long,010,linear,13,1.2844211500143696,19.931705247313644,0.0639841153120706,linear,0.0639841153120706
OpenElectricity_NEM_5T,long,010,linear,14,2.078051882221161,17.8245075440674,0.0637305080202708,linear,0.0637305080202708
OpenElectricity_NEM_5T,long,010,linear,15,1.4355087581345094,19.49088457004297,-1.0491622074667681,linear,-1.0491622074667681
OpenElectricity_NEM_5T,long,010,linear,16,1.3181052258843304,22.843353507798096,-0.08056856724129347,linear,-0.08056856724129347
OpenElectricity_NEM_5T,long,010,linear,17,1.96312480083788,25.148474914765277,-1.2985750276265087,linear,-1.2985750276265087
OpenElectricity_NEM_5T,long,010,linear,18,2.9695372970413514,20.82251843742375,1.4871429857505056,linear,1.4871429857505056
OpenElectricity_NEM_5T,long,010,linear,19,2.349148718355674,18.42672288189538,-0.26480262051033776,linear,-0.26480262051033776
OpenElectricity_NEM_5T,long,020,linear,0,1.7796969466855876,17.5189938396173,0.45726574598729286,linear,0.45726574598729286
OpenElectricity_NEM_5T,long,020,linear,1,1.3760180528407715,18.993134782699457,-0.5248632805250644,linear,-0.5248632805250644
OpenElectricity_NEM_5T,long,020,linear,2,1.688656544854829,21.778022782948497,-0.37622620814197205,linear,-0.37622620814197205
